Handle,Max Rating_x,Result,Solved Problems,Problem Count
Xiroo,1653.0,Yes,"{(1754, 'C2'), (1732, 'D1'), (1831, 'C'), (892, 'C'), (1754, 'C1'), (1768, 'C'), (1761, 'C'), (1748, 'B')}",8
OTRERP,1443.0,Yes,"{(1795, 'C'), (1820, 'C'), (1644, 'C'), (981, 'C'), (1870, 'C'), (1873, 'G')}",6
kakarotXvegeta,1425.0,Yes,"{(1487, 'C'), (1370, 'C'), (1810, 'C'), (1463, 'B'), (1821, 'C'), (1814, 'C'), (1823, 'C'), (1805, 'C'), (1374, 'D'), (1807, 'E'), (1750, 'C'), (1816, 'C'), (1820, 'C'), (1818, 'C'), (1490, 'F'), (679, 'A'), (1538, 'F'), (1811, 'E'), (1486, 'B'), (1694, 'C')}",20
lahuyhoang,1455.0,Yes,"{(1858, 'B'), (1879, 'C'), (1869, 'C'), (1851, 'E'), (1862, 'D'), (1857, 'D'), (1857, 'E'), (1851, 'D')}",8
whoanujyadav,1479.0,Yes,"{(1800, 'E1'), (1762, 'C'), (1795, 'C'), (1535, 'C'), (1810, 'C'), (1768, 'C'), (1788, 'C'), (1735, 'C'), (1778, 'B'), (1800, 'E2'), (1733, 'C'), (1845, 'C'), (1821, 'C'), (1732, 'D1'), (1746, 'C'), (1847, 'C'), (1825, 'C'), (1823, 'C'), (1754, 'C1'), (1805, 'C'), (1794, 'C'), (1759, 'D'), (1761, 'C'), (1771, 'B'), (1736, 'C1'), (1739, 'C'), (1851, 'D'), (1792, 'C'), (1754, 'C2'), (1690, 'E'), (1750, 'C'), (1717, 'C'), (1728, 'C'), (1818, 'C'), (1789, 'C'), (1850, 'G'), (1844, 'C'), (1829, 'F'), (1741, 'D'), (1844, 'D'), (1857, 'E'), (1721, 'C'), (1748, 'B'), (1858, 'B'), (1842, 'C'), (1879, 'C'), (1826, 'C'), (1767, 'D'), (1694, 'C'), (1839, 'C'), (1791, 'F'), (1857, 'D'), (1760, 'F'), (1733, 'D1')}",54
0manush,1538.0,Yes,"{(451, 'B'), (1285, 'B'), (1795, 'C'), (1837, 'D'), (1051, 'C'), (1768, 'C'), (1742, 'F'), (295, 'A'), (1335, 'D'), (1765, 'N'), (1250, 'A'), (550, 'A'), (409, 'H'), (1364, 'B'), (279, 'B'), (1102, 'B'), (1855, 'C1'), (1691, 'C'), (1379, 'B'), (600, 'B'), (1451, 'C'), (489, 'C'), (1706, 'C'), (1400, 'C'), (1250, 'L'), (1352, 'D'), (304, 'C'), (1607, 'D'), (515, 'C'), (230, 'B'), (507, 'B'), (1330, 'B'), (1774, 'C'), (1864, 'C'), (1457, 'C'), (1536, 'C'), (1534, 'C'), (1391, 'C'), (845, 'C'), (274, 'A'), (1675, 'D'), (1351, 'C'), (520, 'B'), (1453, 'B'), (1416, 'A'), (1196, 'D1'), (1419, 'C'), (1870, 'C'), (1833, 'D'), (651, 'C'), (25, 'A'), (1551, 'B2'), (479, 'C'), (1234, 'C'), (545, 'C'), (1250, 'H'), (1366, 'C'), (702, 'B'), (792, 'B'), (486, 'B'), (1698, 'C'), (1370, 'C'), (1447, 'C'), (296, 'C'), (1765, 'K'), (189, 'A'), (171, 'B'), (248, 'B'), (448, 'B'), (1660, 'C'), (96, 'B'), (1726, 'C'), (1794, 'C'), (371, 'B'), (1260, 'B'), (1711, 'B'), (1350, 'B'), (1838, 'C'), (1526, 'B'), (386, 'B'), (1466, 'C'), (1209, 'B'), (1294, 'C'), (1054, 'C'), (1840, 'D'), (1505, 'C'), (1492, 'C'), (1419, 'D2'), (1676, 'G'), (1272, 'D'), (1341, 'B'), (1328, 'B'), (1669, 'H'), (1407, 'B'), (478, 'B'), (599, 'B'), (1422, 'B'), (1373, 'C'), (1362, 'C'), (588, 'B'), (1549, 'C'), (1705, 'C'), (1703, 'F'), (1694, 'C'), (1839, 'C'), (1169, 'B'), (41, 'C'), (260, 'A'), (1676, 'H1'), (1355, 'D'), (1380, 'B'), (545, 'D'), (1354, 'C1'), (416, 'B'), (1696, 'C'), (550, 'B'), (1445, 'C'), (1546, 'C'), (1535, 'C'), (816, 'B'), (1194, 'C'), (1676, 'F'), (1788, 'C'), (1471, 'C'), (1790, 'E'), (1307, 'B'), (1397, 'B'), (1463, 'B'), (1201, 'B'), (50, 'B'), (1473, 'C'), (401, 'C'), (1367, 'C'), (1409, 'D'), (1771, 'B'), (1385, 'D'), (1374, 'D'), (1675, 'E'), (455, 'A'), (1379, 'A'), (1348, 'B'), (580, 'B'), (1851, 'D'), (1690, 'E'), (450, 'B'), (1363, 'B'), (1369, 'C'), (468, 'A'), (1263, 'C'), (550, 'C'), (1426, 'D'), (1538, 'F'), (1110, 'B'), (1714, 'E'), (1547, 'D'), (1627, 'B'), (1321, 'B'), (1365, 'B'), (742, 'B'), (797, 'B'), (1560, 'D'), (1201, 'C'), (151, 'C'), (1401, 'C'), (762, 'A'), (108, 'B'), (1303, 'B'), (1203, 'C'), (39, 'J'), (508, 'B'), (987, 'C'), (1316, 'B'), (1778, 'B'), (1382, 'C1'), (1352, 'E'), (1612, 'C'), (1555, 'B'), (1110, 'C'), (1627, 'C'), (1365, 'C'), (676, 'C'), (1462, 'D'), (808, 'C'), (1433, 'E'), (546, 'C'), (272, 'B'), (710, 'B'), (1629, 'C'), (855, 'B'), (1372, 'B'), (982, 'C'), (276, 'B'), (1862, 'D'), (363, 'C'), (1197, 'C'), (1360, 'D'), (268, 'C'), (1133, 'D'), (762, 'B'), (711, 'B'), (1155, 'C'), (1617, 'C'), (4, 'C'), (1624, 'D'), (1559, 'D1'), (1791, 'F'), (1421, 'C'), (1555, 'C'), (1440, 'C1')}",209
sh._.n,1404.0,Yes,"{(1846, 'E1'), (1139, 'C'), (580, 'C'), (714, 'C'), (276, 'C'), (550, 'A'), (2, 'A'), (1338, 'A'), (1867, 'C'), (727, 'C'), (1863, 'D'), (1851, 'E'), (455, 'A'), (580, 'B'), (1851, 'D'), (1055, 'B'), (1864, 'C'), (1862, 'D'), (550, 'C'), (1811, 'E'), (1844, 'D'), (520, 'B'), (4, 'C'), (1559, 'D1'), (25, 'A'), (1857, 'D'), (545, 'C'), (1203, 'E')}",28
bitthal04,1526.0,Yes,"{(1800, 'E1'), (1795, 'C'), (1837, 'D'), (1742, 'F'), (1873, 'G'), (1800, 'E2'), (1157, 'B'), (1692, 'G'), (1854, 'A1'), (1847, 'C'), (1823, 'C'), (1825, 'C'), (1651, 'C'), (1706, 'C'), (1352, 'D'), (1736, 'C1'), (1157, 'C1'), (1719, 'C'), (1809, 'C'), (1774, 'C'), (1864, 'C'), (1536, 'C'), (1722, 'G'), (1857, 'E'), (1721, 'C'), (1842, 'C'), (1826, 'C'), (1767, 'D'), (1870, 'C'), (1833, 'D'), (1760, 'F'), (1804, 'C'), (1740, 'D'), (1764, 'C'), (1676, 'H2'), (1710, 'A'), (1765, 'K'), (1866, 'B'), (1845, 'C'), (1732, 'D1'), (1863, 'D'), (1821, 'C'), (1253, 'C'), (1352, 'F'), (1794, 'C'), (1805, 'C'), (1726, 'C'), (1772, 'D'), (1711, 'B'), (1728, 'C'), (1838, 'C'), (1850, 'G'), (1840, 'D'), (1676, 'G'), (1811, 'E'), (1669, 'H'), (1844, 'D'), (1879, 'C'), (1749, 'C'), (1839, 'C'), (1857, 'D'), (1169, 'B'), (1676, 'H1'), (1676, 'F'), (1711, 'C'), (1405, 'C'), (1788, 'C'), (1790, 'E'), (1814, 'C'), (1744, 'E1'), (1340, 'A'), (1771, 'B'), (1630, 'A'), (1675, 'E'), (1776, 'L'), (1807, 'E'), (1786, 'B'), (1851, 'D'), (1792, 'C'), (1690, 'E'), (1820, 'C'), (1830, 'A'), (1714, 'E'), (1748, 'B'), (1737, 'B'), (1858, 'B'), (1552, 'B'), (1282, 'B1'), (1654, 'C'), (1846, 'E1'), (1810, 'C'), (1850, 'F'), (1778, 'B'), (1516, 'B'), (1759, 'E'), (1352, 'E'), (1737, 'C'), (1816, 'C'), (1741, 'D'), (1789, 'C'), (1844, 'C'), (1829, 'F'), (1862, 'D'), (1817, 'A'), (1611, 'D'), (1659, 'C'), (1742, 'G'), (1872, 'E'), (1753, 'A2'), (1155, 'C'), (1738, 'C'), (1791, 'F'), (1774, 'B')}",113
lightning_eagle,1452.0,Yes,"{(743, 'C'), (1837, 'D'), (1846, 'E1'), (1064, 'C'), (1850, 'F'), (1873, 'G'), (628, 'C'), (1845, 'C'), (1867, 'C'), (1863, 'D'), (1825, 'C'), (1823, 'C'), (1869, 'C'), (1847, 'C'), (1851, 'E'), (1860, 'C'), (1739, 'C'), (1851, 'D'), (1629, 'C'), (1838, 'C'), (628, 'B'), (1818, 'C'), (1873, 'F'), (1864, 'C'), (1850, 'G'), (1844, 'C'), (1862, 'D'), (1844, 'D'), (1857, 'E'), (1872, 'E'), (1842, 'C'), (1858, 'B'), (632, 'B'), (1879, 'C'), (1826, 'C'), (1870, 'C'), (1839, 'C'), (1857, 'D'), (652, 'A')}",39
rawatisha2142,1531.0,Yes,"{(1800, 'E1'), (1816, 'C'), (1837, 'D'), (1810, 'C'), (1805, 'C'), (1794, 'C'), (1768, 'C'), (1791, 'F'), (1811, 'E'), (1778, 'B'), (1790, 'E'), (1800, 'E2'), (1792, 'C')}",13
Li_yi_hang,1443.0,Yes,"{(701, 'C'), (1846, 'E1'), (1444, 'A'), (1676, 'H2'), (1676, 'F'), (1850, 'F'), (1768, 'C'), (814, 'B'), (1855, 'C1'), (1845, 'C'), (1854, 'A1'), (1851, 'E'), (1860, 'C'), (1684, 'C'), (962, 'C'), (1081, 'C'), (1868, 'A'), (1389, 'C'), (303, 'A'), (1851, 'D'), (1574, 'C'), (1831, 'C'), (1873, 'F'), (1844, 'C'), (1840, 'D'), (1862, 'D'), (1830, 'A'), (1419, 'D2'), (1627, 'B'), (1844, 'D'), (1872, 'E'), (1858, 'B'), (1486, 'B'), (711, 'B'), (1879, 'C'), (1705, 'C'), (1857, 'D'), (437, 'C'), (198, 'B')}",39
_syr_,1472.0,Yes,"{(1711, 'B'), (513, 'B1'), (1795, 'C'), (278, 'B'), (1810, 'C'), (580, 'C'), (1791, 'F'), (1788, 'C'), (1759, 'D'), (1701, 'C'), (1790, 'E'), (1759, 'E'), (1775, 'B'), (1792, 'C')}",14
oni-chan,1476.0,Yes,"{(1855, 'C1'), (1842, 'C'), (1867, 'C'), (1847, 'C'), (1869, 'C'), (1860, 'C'), (1862, 'D'), (1844, 'D')}",8
Anaadih,1555.0,Yes,"{(1733, 'C'), (1728, 'C'), (1867, 'C'), (1879, 'C'), (1737, 'C'), (1741, 'D'), (1736, 'C1'), (1714, 'E'), (1737, 'B')}",9
Stream_Cipher,1606.0,Yes,"{(1368, 'C'), (1372, 'C'), (1324, 'D'), (1066, 'C'), (1108, 'D'), (1335, 'D'), (1176, 'C'), (1615, 'B'), (550, 'A'), (1266, 'C'), (1506, 'E'), (1364, 'B'), (1157, 'B'), (479, 'B'), (1691, 'C'), (1379, 'B'), (996, 'B'), (1519, 'C'), (1178, 'C'), (1651, 'C'), (489, 'C'), (1400, 'C'), (1389, 'C'), (1366, 'B'), (1352, 'D'), (1553, 'B'), (1157, 'C1'), (1291, 'B'), (1513, 'B'), (1119, 'B'), (1574, 'C'), (1330, 'B'), (1391, 'C'), (1594, 'E1'), (1457, 'C'), (1536, 'C'), (1534, 'C'), (1602, 'C'), (628, 'B'), (1668, 'C'), (1285, 'C'), (1351, 'C'), (1417, 'C'), (1692, 'F'), (1253, 'B'), (520, 'B'), (1332, 'B'), (1453, 'B'), (1196, 'D1'), (1249, 'C2'), (1419, 'C'), (1551, 'B2'), (1234, 'C'), (1234, 'B2'), (1366, 'C'), (1487, 'C'), (1271, 'C'), (486, 'B'), (1650, 'D'), (1370, 'C'), (1447, 'C'), (1399, 'D'), (1141, 'C'), (1209, 'C'), (1196, 'C'), (441, 'C'), (1103, 'A'), (1424, 'G'), (1494, 'B'), (429, 'A'), (189, 'A'), (1732, 'D1'), (1498, 'B'), (1515, 'C'), (1077, 'C'), (369, 'B'), (1143, 'C'), (96, 'B'), (1352, 'F'), (1277, 'C'), (665, 'C'), (1475, 'C'), (1506, 'D'), (85, 'A'), (1360, 'E'), (1194, 'B'), (1284, 'B'), (1271, 'B'), (1350, 'B'), (1547, 'E'), (1526, 'B'), (1215, 'C'), (1294, 'C'), (1371, 'C'), (1054, 'C'), (1490, 'F'), (1492, 'C'), (1419, 'D2'), (1272, 'D'), (1375, 'C'), (1341, 'B'), (1669, 'H'), (1418, 'B'), (1484, 'B'), (1407, 'B'), (1328, 'B'), (760, 'B'), (1249, 'C1'), (1301, 'B'), (1679, 'C'), (544, 'B'), (1373, 'C'), (1422, 'B'), (1362, 'C'), (1307, 'C'), (1562, 'C'), (1237, 'B'), (1705, 'C'), (1703, 'F'), (1311, 'C'), (1839, 'C'), (1443, 'C'), (1247, 'B2'), (1380, 'B'), (687, 'A'), (1355, 'D'), (1354, 'C1'), (1556, 'B'), (1228, 'B'), (1445, 'C'), (1546, 'C'), (1139, 'C'), (1553, 'D'), (1194, 'C'), (1339, 'C'), (1405, 'C'), (1141, 'D'), (1217, 'A'), (1397, 'B'), (1463, 'B'), (312, 'B'), (1579, 'C'), (1256, 'B'), (1470, 'A'), (1418, 'C'), (1515, 'D'), (401, 'C'), (1684, 'C'), (1673, 'C'), (1312, 'C'), (1409, 'D'), (1385, 'D'), (282, 'C'), (1374, 'D'), (1367, 'C'), (271, 'C'), (455, 'A'), (1379, 'A'), (1269, 'B'), (1490, 'E'), (1348, 'B'), (1541, 'C'), (1631, 'C'), (977, 'E'), (912, 'B'), (1363, 'B'), (1380, 'C'), (1369, 'C'), (289, 'B'), (1466, 'D'), (1569, 'C'), (1263, 'C'), (550, 'C'), (1426, 'D'), (1538, 'F'), (1547, 'D'), (476, 'B'), (1296, 'D'), (1365, 'B'), (357, 'B'), (1265, 'C'), (557, 'B'), (1560, 'D'), (1520, 'E'), (1454, 'D'), (1095, 'C'), (1401, 'C'), (1420, 'C1'), (570, 'B'), (1393, 'B'), (1282, 'B1'), (1287, 'B'), (1654, 'C'), (1203, 'C'), (580, 'C'), (698, 'A'), (1850, 'F'), (1735, 'C'), (1316, 'B'), (1461, 'B'), (1382, 'C1'), (1516, 'B'), (1352, 'E'), (1661, 'B'), (510, 'B'), (1265, 'B'), (1476, 'B'), (1561, 'C'), (1621, 'B'), (1627, 'C'), (1579, 'D'), (1542, 'B'), (8, 'B'), (1004, 'C'), (1365, 'C'), (1325, 'C'), (1278, 'B'), (1368, 'B'), (1629, 'C'), (1238, 'B'), (538, 'B'), (1372, 'B'), (1323, 'C'), (1427, 'B'), (1499, 'C'), (1644, 'C'), (1283, 'C'), (1538, 'C'), (1197, 'C'), (1360, 'D'), (268, 'C'), (1133, 'D'), (1178, 'B'), (1279, 'B'), (711, 'B'), (1461, 'C'), (1551, 'C'), (1521, 'B'), (4, 'C'), (1300, 'C'), (1559, 'D1'), (1421, 'C'), (264, 'B'), (1256, 'D')}",244
