Handle,Max Rating_x,Result,Max Rating_y,Solved Problems,Problem Count
March_April,1765,Yes,1765,"{(1497, 'C2'), (1822, 'G1'), (1579, 'E2'), (1711, 'C'), (1777, 'C'), (1722, 'F'), (1579, 'C'), (1242, 'A'), (1856, 'C'), (1850, 'G'), (1811, 'E'), (1739, 'C'), (1644, 'D'), (1633, 'D'), (1579, 'F'), (1732, 'D1'), (1818, 'C'), (1796, 'C'), (1767, 'D'), (1722, 'E'), (1843, 'E'), (1814, 'B'), (1740, 'D'), (1858, 'B'), (1795, 'D'), (1607, 'E'), (1810, 'D'), (1731, 'C'), (1775, 'C'), (1480, 'C'), (1741, 'E'), (1862, 'E'), (1869, 'D1'), (1822, 'E'), (1748, 'C'), (1814, 'C'), (1699, 'C'), (1778, 'C'), (1516, 'C'), (1738, 'C'), (1709, 'D'), (1660, 'F1'), (1795, 'C'), (1766, 'D'), (1660, 'D'), (1651, 'C'), (1849, 'D'), (1833, 'E'), (1722, 'G'), (1593, 'E'), (1798, 'D'), (1872, 'E'), (1708, 'C'), (1789, 'C'), (1826, 'D'), (1842, 'C'), (1646, 'C'), (1702, 'E'), (1194, 'D'), (1806, 'C'), (1772, 'E'), (1851, 'E'), (1850, 'H'), (1791, 'F'), (1857, 'F'), (1804, 'C'), (1703, 'G'), (1706, 'D1'), (582, 'A'), (1715, 'C'), (1836, 'C'), (1857, 'E'), (1783, 'C'), (1849, 'C'), (1800, 'E2'), (1798, 'C'), (1787, 'C'), (1481, 'C'), (1879, 'D'), (1660, 'E')}",80
Tahsin13,1874,Yes,1874,"{(1731, 'D'), (1822, 'G1'), (1735, 'D'), (1760, 'F'), (1632, 'C'), (1711, 'C'), (88, 'B'), (1777, 'C'), (1671, 'D'), (1581, 'C'), (1547, 'E'), (1579, 'C'), (1779, 'C'), (1754, 'C2'), (1673, 'C'), (1739, 'C'), (1644, 'D'), (1633, 'D'), (1732, 'D1'), (1792, 'C'), (848, 'A'), (1692, 'H'), (1818, 'C'), (1796, 'C'), (1767, 'D'), (1622, 'C'), (1582, 'D'), (1672, 'D'), (1843, 'E'), (1807, 'F'), (148, 'B'), (1690, 'F'), (1822, 'F'), (1829, 'G'), (1814, 'B'), (1740, 'D'), (1744, 'E1'), (1795, 'D'), (1512, 'G'), (584, 'B'), (1678, 'D'), (1810, 'D'), (1771, 'C'), (1586, 'C'), (1665, 'C'), (1731, 'C'), (1797, 'C'), (1775, 'C'), (1675, 'E'), (1741, 'E'), (1614, 'C'), (1680, 'C'), (1658, 'D1'), (1869, 'D1'), (1690, 'E'), (1822, 'E'), (1658, 'C'), (1737, 'C'), (1748, 'C'), (1814, 'C'), (1629, 'D'), (1774, 'D'), (1695, 'C'), (1538, 'D'), (1631, 'C'), (1699, 'C'), (1670, 'D'), (1681, 'D'), (1659, 'C'), (791, 'B'), (1778, 'C'), (1661, 'C'), (1738, 'C'), (1782, 'C'), (1709, 'D'), (1698, 'D'), (1759, 'E'), (1833, 'F'), (1676, 'H2'), (1660, 'F1'), (1795, 'C'), (1774, 'B'), (1766, 'D'), (1623, 'C'), (1610, 'C'), (1689, 'C'), (1678, 'C'), (1760, 'G'), (1660, 'D'), (1611, 'E1'), (1651, 'C'), (1833, 'E'), (1616, 'C'), (1611, 'D'), (1688, 'D'), (225, 'C'), (1743, 'D'), (1798, 'D'), (1864, 'D'), (1621, 'B'), (1708, 'C'), (1061, 'C'), (1789, 'C'), (1694, 'D'), (1826, 'D'), (1842, 'C'), (1646, 'C'), (1538, 'F'), (1702, 'E'), (1551, 'C'), (545, 'C'), (1506, 'E'), (1730, 'B'), (1806, 'C'), (1772, 'E'), (1791, 'F'), (1804, 'C'), (1608, 'C'), (1714, 'G'), (1703, 'G'), (1779, 'D'), (1840, 'E'), (1512, 'E'), (1684, 'D'), (1706, 'D1'), (1700, 'C'), (1792, 'D'), (1625, 'C'), (1715, 'C'), (1770, 'C'), (1836, 'C'), (1829, 'H'), (1702, 'F'), (1783, 'C'), (1754, 'D'), (1800, 'E2'), (1688, 'C'), (1798, 'C'), (1809, 'C'), (1787, 'C'), (1714, 'D'), (1687, 'B'), (1619, 'E'), (1626, 'C'), (1879, 'D'), (1615, 'C'), (1660, 'E')}",147
chenhongrui,1765,Yes,1765,"{(1051, 'D'), (1857, 'F'), (1209, 'D'), (743, 'C'), (518, 'D'), (356, 'A'), (1862, 'E'), (1242, 'A'), (1857, 'E'), (294, 'B'), (427, 'C'), (845, 'C'), (1787, 'C'), (855, 'B'), (1234, 'D'), (1406, 'C'), (1778, 'C'), (2, 'A'), (39, 'J'), (510, 'C')}",20
Vistarin,1793,Yes,1793,"{(1765, 'K'), (1822, 'G1'), (1292, 'B'), (1503, 'A'), (1760, 'F'), (743, 'C'), (1777, 'C'), (1671, 'D'), (14, 'C'), (1779, 'C'), (1850, 'G'), (1754, 'C2'), (1811, 'E'), (71, 'C'), (1739, 'C'), (1633, 'D'), (1765, 'D'), (1732, 'D1'), (1792, 'C'), (1796, 'C'), (1767, 'D'), (1582, 'D'), (1722, 'E'), (1843, 'E'), (1710, 'A'), (1603, 'B'), (2, 'A'), (1814, 'B'), (1829, 'G'), (1744, 'E1'), (1795, 'D'), (1740, 'D'), (1618, 'E'), (1810, 'D'), (1771, 'C'), (1665, 'C'), (1731, 'C'), (1725, 'G'), (1797, 'C'), (1775, 'C'), (1741, 'E'), (1862, 'E'), (1822, 'E'), (1799, 'C'), (1516, 'B'), (1748, 'C'), (1737, 'C'), (1814, 'C'), (1742, 'G'), (1774, 'D'), (1542, 'B'), (1868, 'B1'), (1538, 'D'), (1670, 'D'), (23, 'B'), (1776, 'F'), (1131, 'F'), (1516, 'C'), (1661, 'C'), (356, 'A'), (1738, 'C'), (1759, 'E'), (1795, 'C'), (1774, 'B'), (1766, 'D'), (1610, 'C'), (1304, 'C'), (1760, 'G'), (1609, 'D'), (1833, 'E'), (1722, 'G'), (1743, 'D'), (1798, 'D'), (1765, 'N'), (1811, 'D'), (1789, 'C'), (1551, 'D1'), (1842, 'C'), (1646, 'C'), (1802, 'C'), (1776, 'L'), (1730, 'B'), (1806, 'C'), (1772, 'E'), (1850, 'H'), (1835, 'A'), (1791, 'F'), (1857, 'F'), (1804, 'C'), (1703, 'G'), (1557, 'C'), (1779, 'D'), (1840, 'E'), (1000, 'C'), (1684, 'D'), (1707, 'A'), (1742, 'F'), (1700, 'C'), (1792, 'D'), (1625, 'C'), (1781, 'C'), (1770, 'C'), (28, 'B'), (1829, 'H'), (1, 'B'), (1783, 'C'), (1754, 'D'), (1688, 'C'), (1787, 'C'), (1798, 'C'), (1714, 'D'), (1809, 'C'), (1879, 'D'), (550, 'A')}",114
Contesting_pov,1763,Yes,1763,"{(1765, 'K'), (1759, 'E'), (1694, 'D'), (1765, 'D'), (1765, 'N'), (1776, 'F'), (1849, 'C'), (1754, 'D'), (1754, 'C2'), (1740, 'D'), (1836, 'C'), (1776, 'L')}",12
dasha..zhilina,1770,Yes,1770,"{(1511, 'D'), (1506, 'E'), (1349, 'A'), (1618, 'E'), (1486, 'C1'), (1735, 'D'), (1487, 'C'), (1554, 'B'), (1861, 'C'), (1579, 'E2'), (1775, 'C'), (1612, 'D'), (1678, 'C'), (1675, 'E'), (1513, 'C'), (295, 'B'), (1537, 'D'), (1840, 'E'), (1343, 'D'), (1680, 'C'), (1462, 'E2'), (1594, 'D'), (1684, 'D'), (1487, 'D'), (1213, 'D1'), (1543, 'D1'), (1799, 'C'), (1482, 'C'), (1295, 'C'), (1611, 'E1'), (839, 'C'), (1673, 'C'), (1651, 'C'), (1583, 'C'), (1422, 'C'), (1644, 'D'), (1458, 'A'), (1426, 'D'), (1028, 'C'), (1440, 'C1'), (1469, 'C'), (1486, 'B'), (1818, 'C'), (1796, 'C'), (1631, 'C'), (1670, 'D'), (1283, 'C'), (922, 'C'), (1384, 'C'), (1789, 'C'), (1672, 'D'), (1659, 'C'), (1826, 'D'), (1490, 'F'), (1213, 'D2'), (1335, 'E1'), (1131, 'F'), (1482, 'B'), (1529, 'D'), (453, 'A'), (1702, 'E'), (1368, 'D'), (1342, 'C'), (235, 'A')}",64
CoderAbhi27,1761,Yes,1698,"{(1731, 'D'), (439, 'D'), (455, 'A'), (1861, 'C'), (1731, 'C'), (1797, 'C'), (1165, 'D'), (1680, 'C'), (1862, 'E'), (1869, 'D1'), (1856, 'C'), (1811, 'E'), (1849, 'D'), (1872, 'E'), (1849, 'C'), (1811, 'D'), (1879, 'D'), (1826, 'D'), (1873, 'G')}",19
rulerofcakes,1758,Yes,1749,"{(1671, 'D'), (1658, 'D1'), (1659, 'C'), (1607, 'E'), (1512, 'G'), (1842, 'C'), (1665, 'C'), (1523, 'C'), (1858, 'B')}",9
ChiMasterBing,1759,Yes,1759,"{(1698, 'D'), (1621, 'C'), (1618, 'E'), (1607, 'E'), (1660, 'F1'), (1567, 'C'), (1665, 'C'), (1608, 'C'), (1554, 'B'), (1623, 'C'), (1610, 'C'), (1689, 'C'), (1678, 'C'), (1632, 'C'), (1612, 'D'), (1365, 'D'), (1690, 'E'), (1609, 'D'), (1550, 'C'), (1700, 'C'), (1418, 'C'), (1611, 'E1'), (1398, 'C'), (1611, 'D'), (1633, 'D'), (1593, 'E'), (1621, 'B'), (1566, 'D2'), (1702, 'F'), (1792, 'C'), (1695, 'C'), (1783, 'C'), (1692, 'H'), (1158, 'A'), (1753, 'B'), (1688, 'C'), (1767, 'D'), (1811, 'D'), (1809, 'C'), (1714, 'D'), (702, 'C'), (1622, 'C'), (1619, 'E'), (1091, 'D'), (1694, 'D'), (1879, 'D'), (1604, 'D'), (782, 'B'), (1690, 'F'), (1615, 'C'), (1702, 'E'), (1552, 'B')}",52
HornyYui,1758,Yes,1758,"{(1822, 'E'), (1849, 'C'), (1856, 'C'), (1850, 'G'), (1849, 'D'), (1677, 'B')}",6
farhan95104,1769,Yes,1769,"{(1731, 'D'), (1498, 'C'), (1475, 'E'), (1735, 'D'), (1760, 'F'), (1537, 'E1'), (1366, 'C'), (1632, 'C'), (1777, 'C'), (1677, 'B'), (1671, 'D'), (1405, 'C'), (1592, 'C'), (1547, 'E'), (1722, 'F'), (1779, 'C'), (1418, 'C'), (1856, 'C'), (1473, 'C'), (1811, 'E'), (1628, 'B'), (1332, 'C'), (1644, 'D'), (1633, 'D'), (1467, 'B'), (1765, 'D'), (1416, 'A'), (1792, 'C'), (1692, 'H'), (1818, 'C'), (1796, 'C'), (1767, 'D'), (1753, 'A2'), (1461, 'D'), (1622, 'C'), (1567, 'C'), (1722, 'E'), (1490, 'F'), (1690, 'F'), (1482, 'B'), (1822, 'F'), (1307, 'C'), (1829, 'G'), (1740, 'D'), (1512, 'G'), (1858, 'B'), (1795, 'D'), (1486, 'B'), (1562, 'C'), (1618, 'E'), (1607, 'E'), (1810, 'D'), (1771, 'C'), (1554, 'B'), (1731, 'C'), (1725, 'G'), (1775, 'C'), (1469, 'C'), (1741, 'E'), (1690, 'E'), (1550, 'C'), (1822, 'E'), (1799, 'C'), (1516, 'B'), (1748, 'C'), (1774, 'D'), (1423, 'K'), (1538, 'D'), (1250, 'H'), (1499, 'C'), (1699, 'C'), (1670, 'D'), (1681, 'D'), (1430, 'D'), (1659, 'C'), (1408, 'C'), (1778, 'C'), (1461, 'C'), (1516, 'C'), (1527, 'C'), (1661, 'C'), (1487, 'D'), (1553, 'D'), (1693, 'B'), (1782, 'C'), (1476, 'C'), (1542, 'C'), (1759, 'E'), (1833, 'F'), (1660, 'F1'), (1795, 'C'), (1774, 'B'), (1478, 'C'), (1323, 'B'), (1766, 'D'), (1623, 'C'), (1610, 'C'), (1689, 'C'), (1379, 'A'), (1304, 'C'), (1760, 'G'), (1660, 'D'), (1515, 'D'), (1575, 'J'), (1409, 'D'), (1561, 'D1'), (1519, 'D'), (1609, 'D'), (1687, 'A'), (1611, 'E1'), (1396, 'A'), (1833, 'E'), (1466, 'D'), (1616, 'C'), (1389, 'C'), (1593, 'E'), (1688, 'D'), (1400, 'C'), (1743, 'D'), (1798, 'D'), (1426, 'D'), (1566, 'D2'), (1368, 'B'), (1811, 'D'), (1789, 'C'), (1551, 'D1'), (1826, 'D'), (1526, 'C2'), (1545, 'A'), (1842, 'C'), (1677, 'A'), (1646, 'C'), (1538, 'F'), (1802, 'C'), (1419, 'C'), (1485, 'C'), (1474, 'C'), (1234, 'C'), (1506, 'E'), (1730, 'B'), (1806, 'C'), (1389, 'B'), (1772, 'E'), (1850, 'H'), (1791, 'F'), (1487, 'C'), (1608, 'C'), (1714, 'G'), (1703, 'G'), (1368, 'C'), (1513, 'C'), (1779, 'D'), (1473, 'D'), (1512, 'E'), (1539, 'D'), (1594, 'D'), (1684, 'D'), (1706, 'D1'), (1700, 'C'), (1792, 'D'), (1253, 'C'), (1398, 'C'), (1458, 'A'), (1379, 'B'), (1829, 'H'), (1783, 'C'), (1437, 'D'), (1800, 'E2'), (1798, 'C'), (1809, 'C'), (1787, 'C'), (1619, 'E'), (1481, 'C'), (1626, 'C'), (1492, 'C'), (1536, 'C'), (1879, 'D'), (1526, 'C1'), (1580, 'A'), (1399, 'D'), (1528, 'B'), (1660, 'E')}",182
momen159,1925,Yes,1925,"{(1765, 'K'), (1475, 'E'), (1337, 'C'), (474, 'D'), (1760, 'F'), (1777, 'C'), (165, 'B'), (681, 'C'), (1365, 'D'), (546, 'D'), (1779, 'C'), (1856, 'C'), (1288, 'C'), (1628, 'B'), (50, 'B'), (1633, 'D'), (1765, 'D'), (735, 'D'), (1767, 'D'), (1753, 'A2'), (922, 'C'), (165, 'C'), (431, 'C'), (1807, 'F'), (704, 'A'), (1814, 'B'), (1744, 'E1'), (1795, 'D'), (863, 'B'), (1771, 'C'), (1731, 'C'), (580, 'C'), (1775, 'C'), (340, 'C'), (701, 'C'), (1546, 'C'), (1862, 'E'), (1363, 'C'), (1462, 'E2'), (489, 'D'), (377, 'A'), (1748, 'C'), (1742, 'G'), (1774, 'D'), (66, 'D'), (1631, 'C'), (1393, 'C'), (580, 'B'), (1324, 'E'), (1234, 'D'), (1776, 'F'), (1406, 'C'), (1778, 'C'), (1395, 'C'), (1661, 'C'), (510, 'C'), (1782, 'C'), (1759, 'E'), (1227, 'D1'), (1352, 'E'), (1795, 'C'), (1689, 'C'), (1760, 'G'), (276, 'C'), (1609, 'D'), (1340, 'B'), (1849, 'D'), (1743, 'D'), (1765, 'N'), (1753, 'B'), (1789, 'C'), (1826, 'D'), (1545, 'A'), (1842, 'C'), (1802, 'C'), (1702, 'E'), (1776, 'L'), (466, 'C'), (1730, 'B'), (888, 'D'), (1772, 'E'), (1857, 'F'), (1714, 'G'), (197, 'A'), (1557, 'C'), (1779, 'D'), (1840, 'E'), (702, 'B'), (1742, 'F'), (305, 'A'), (1792, 'D'), (1398, 'C'), (1379, 'B'), (1783, 'C'), (1849, 'C'), (1800, 'E2'), (75, 'C'), (1809, 'C'), (1787, 'C'), (702, 'C'), (246, 'D'), (1879, 'D'), (1520, 'F1')}",103
gugg,1805,Yes,1805,"{(1498, 'C'), (1731, 'D'), (1765, 'K'), (1497, 'C2'), (1822, 'G1'), (1503, 'A'), (1632, 'C'), (1497, 'E1'), (1777, 'C'), (1671, 'D'), (1592, 'C'), (1779, 'C'), (1856, 'C'), (1473, 'C'), (1811, 'E'), (1673, 'C'), (1739, 'C'), (1633, 'D'), (1644, 'D'), (1765, 'D'), (1792, 'C'), (1692, 'H'), (1818, 'C'), (1796, 'C'), (1767, 'D'), (1753, 'A2'), (1622, 'C'), (1582, 'D'), (1672, 'D'), (1555, 'D'), (1710, 'A'), (1822, 'F'), (1603, 'B'), (1529, 'D'), (1814, 'B'), (1740, 'D'), (1744, 'E1'), (1795, 'D'), (1562, 'C'), (1618, 'E'), (1810, 'D'), (1771, 'C'), (455, 'A'), (1665, 'C'), (1731, 'C'), (1797, 'C'), (1612, 'D'), (1675, 'E'), (1775, 'C'), (1546, 'C'), (1614, 'C'), (1680, 'C'), (1862, 'E'), (1869, 'D1'), (1550, 'C'), (1822, 'E'), (1799, 'C'), (1482, 'C'), (1658, 'C'), (1748, 'C'), (1737, 'C'), (1814, 'C'), (1629, 'D'), (1774, 'D'), (1542, 'B'), (1873, 'H'), (1695, 'C'), (1538, 'D'), (1699, 'C'), (1681, 'D'), (1569, 'C'), (1023, 'D'), (1659, 'C'), (1776, 'F'), (1778, 'C'), (1516, 'C'), (1553, 'D'), (1693, 'B'), (1709, 'D'), (1698, 'D'), (1542, 'C'), (1621, 'C'), (1833, 'F'), (1529, 'C'), (1795, 'C'), (1630, 'A'), (1861, 'C'), (1774, 'B'), (1766, 'D'), (1623, 'C'), (1561, 'D1'), (1530, 'D'), (1419, 'D2'), (1611, 'E1'), (1651, 'C'), (1849, 'D'), (1833, 'E'), (1722, 'G'), (1611, 'D'), (1598, 'D'), (1743, 'D'), (1426, 'D'), (1872, 'E'), (1864, 'D'), (1621, 'B'), (1798, 'D'), (1765, 'N'), (1753, 'B'), (1811, 'D'), (1789, 'C'), (1551, 'D1'), (1826, 'D'), (126, 'B'), (1337, 'D'), (1842, 'C'), (1646, 'C'), (1802, 'C'), (1474, 'C'), (1873, 'G'), (1506, 'E'), (1511, 'D'), (1806, 'C'), (1850, 'H'), (1439, 'A1'), (1857, 'F'), (1804, 'C'), (1487, 'C'), (1703, 'G'), (1557, 'C'), (1779, 'D'), (1840, 'E'), (1594, 'D'), (1684, 'D'), (1707, 'A'), (1742, 'F'), (1706, 'D1'), (1700, 'C'), (1792, 'D'), (1625, 'C'), (1715, 'C'), (1781, 'C'), (1836, 'C'), (1857, 'E'), (1829, 'H'), (1702, 'F'), (1783, 'C'), (1849, 'C'), (1688, 'C'), (1800, 'E2'), (1798, 'C'), (1809, 'C'), (1714, 'D'), (1481, 'C'), (1536, 'C'), (1626, 'C'), (1619, 'E'), (229, 'A'), (915, 'C'), (1660, 'E')}",159
hackerjohn,1771,Yes,1771,"{(1731, 'D'), (1759, 'E'), (1822, 'G1'), (1861, 'C'), (1731, 'C'), (1725, 'G'), (102348, 'D'), (1775, 'C'), (1862, 'E'), (1822, 'E'), (1779, 'C'), (1770, 'C'), (1811, 'E'), (1814, 'C'), (1849, 'D'), (1829, 'H'), (1, 'B'), (1829, 'G'), (1792, 'C'), (102348, 'G'), (1849, 'C'), (1787, 'C'), (1811, 'D'), (1826, 'D'), (568, 'A'), (559, 'A'), (1814, 'B'), (1782, 'C')}",28
Noob_smallpeter,1801,Yes,1801,"{(1765, 'K'), (1759, 'E'), (1497, 'C2'), (7, 'B'), (560, 'D'), (1810, 'D'), (1857, 'F'), (1771, 'C'), (1766, 'D'), (1675, 'E'), (1632, 'C'), (560, 'C'), (1741, 'E'), (1006, 'E'), (582, 'A'), (1715, 'C'), (1748, 'C'), (1257, 'D'), (1633, 'D'), (1857, 'E'), (898, 'D'), (1765, 'D'), (1743, 'D'), (28, 'B'), (1864, 'D'), (1579, 'F'), (1765, 'N'), (1, 'B'), (1692, 'H'), (1754, 'D'), (1753, 'B'), (1248, 'C'), (44, 'H'), (1061, 'C'), (1767, 'D'), (4, 'D'), (23, 'B'), (1239, 'A'), (118, 'D'), (219, 'D'), (607, 'A'), (1738, 'C'), (1744, 'E1')}",43
Insta-x,1870,Yes,1870,"{(1101, 'E'), (1765, 'K'), (1256, 'C'), (1730, 'B'), (1469, 'D'), (1660, 'F1'), (1760, 'F'), (455, 'A'), (1374, 'E1'), (1630, 'A'), (1217, 'B'), (1260, 'C'), (1660, 'D'), (1680, 'C'), (1550, 'C'), (1779, 'C'), (1418, 'C'), (1625, 'C'), (1407, 'C'), (1737, 'C'), (1253, 'C'), (1651, 'C'), (1413, 'D'), (1644, 'D'), (1765, 'D'), (1426, 'D'), (1294, 'D'), (1765, 'N'), (1250, 'H'), (1767, 'D'), (1787, 'C'), (1417, 'C'), (1551, 'D1'), (1336, 'A'), (1404, 'A'), (1646, 'C'), (1254, 'A'), (1615, 'C'), (1738, 'C'), (1551, 'C'), (1660, 'E')}",41
Siriushfgame,1781,Yes,1781,"{(1709, 'D'), (1731, 'D'), (1759, 'E'), (1822, 'G1'), (1772, 'E'), (1850, 'H'), (1857, 'F'), (1771, 'C'), (1760, 'F'), (1703, 'G'), (1714, 'G'), (1797, 'C'), (1731, 'C'), (1711, 'C'), (1513, 'C'), (1777, 'C'), (1741, 'E'), (1840, 'E'), (1862, 'E'), (1690, 'E'), (1822, 'E'), (1706, 'D1'), (1748, 'C'), (1770, 'C'), (1811, 'E'), (1814, 'C'), (1754, 'C2'), (1722, 'G'), (1774, 'D'), (1688, 'D'), (1857, 'E'), (1868, 'B1'), (1872, 'E'), (1829, 'H'), (1873, 'H'), (1792, 'C'), (1702, 'F'), (1695, 'C'), (1738, 'C'), (1754, 'D'), (1818, 'C'), (1688, 'C'), (1767, 'D'), (1811, 'D'), (1681, 'D'), (1789, 'C'), (1702, 'E'), (1879, 'D'), (1826, 'D'), (1842, 'C'), (1690, 'F'), (1406, 'C'), (1778, 'C'), (1822, 'F'), (1814, 'B'), (1873, 'G'), (1858, 'B'), (1782, 'C')}",58
AsterWei,1812,Yes,1812,"{(1759, 'E'), (1144, 'F'), (1804, 'C'), (1774, 'B'), (1861, 'C'), (1731, 'C'), (1775, 'C'), (1777, 'C'), (1869, 'D1'), (1799, 'C'), (1792, 'D'), (1253, 'C'), (1836, 'C'), (918, 'D'), (1774, 'D'), (1743, 'D'), (1864, 'D'), (1792, 'C'), (1783, 'C'), (1796, 'C'), (1767, 'D'), (405, 'C'), (1826, 'D'), (1782, 'C')}",24
Eslam_Saleh,1752,Yes,1752,"{(1618, 'E'), (1772, 'E'), (1850, 'H'), (1857, 'F'), (1795, 'C'), (1861, 'C'), (1797, 'C'), (1775, 'C'), (276, 'C'), (1862, 'E'), (1869, 'D1'), (1822, 'E'), (1742, 'F'), (1799, 'C'), (1742, 'G'), (1201, 'B'), (1849, 'D'), (1774, 'D'), (1857, 'E'), (1872, 'E'), (1732, 'D1'), (1538, 'D'), (1849, 'C'), (1738, 'C'), (1818, 'C'), (1800, 'E2'), (1061, 'C'), (1809, 'C'), (1622, 'C'), (550, 'C'), (877, 'B'), (372, 'A'), (484, 'A'), (550, 'A'), (1538, 'F'), (1474, 'C'), (1873, 'G'), (1858, 'B')}",38
trinhtung2007,1752,Yes,1752,"{(466, 'C'), (1765, 'K'), (1759, 'E'), (1106, 'D'), (1497, 'C2'), (1791, 'F'), (1760, 'F'), (455, 'A'), (1861, 'C'), (1689, 'C'), (1497, 'E1'), (1779, 'D'), (1862, 'E'), (574, 'B'), (1547, 'E'), (1611, 'E1'), (1856, 'C'), (377, 'A'), (1551, 'C'), (1857, 'E'), (1272, 'D'), (1829, 'G'), (1313, 'C1'), (1849, 'C'), (598, 'D'), (1738, 'C'), (1809, 'C'), (1249, 'C2'), (126, 'B'), (977, 'F'), (1744, 'E1'), (510, 'C'), (1873, 'G'), (1512, 'G')}",34
KasumiUtaha,1751,Yes,1751,"{(1858, 'B'), (1879, 'D'), (1872, 'E')}",3
KlayThompson11,1886,Yes,1886,"{(1660, 'D'), (1731, 'D'), (1611, 'D'), (1607, 'E'), (1879, 'D'), (1869, 'D1'), (1272, 'D'), (1660, 'F1'), (1003, 'D'), (1842, 'C'), (1611, 'E1'), (1731, 'C'), (1619, 'E'), (1660, 'E')}",14
X_F_H,1751,Yes,1751,"{(1542, 'C'), (1349, 'A'), (1607, 'E'), (1141, 'D'), (260, 'B'), (1292, 'B'), (1810, 'D'), (1735, 'D'), (1209, 'D'), (1771, 'C'), (1487, 'C'), (314, 'A'), (743, 'C'), (518, 'D'), (1513, 'C'), (1141, 'C'), (1557, 'C'), (1006, 'E'), (176, 'B'), (1385, 'D'), (845, 'B'), (1365, 'D'), (1304, 'C'), (441, 'C'), (1707, 'A'), (1325, 'D'), (582, 'A'), (1334, 'C'), (916, 'C'), (1542, 'B'), (260, 'C'), (1105, 'C'), (337, 'C'), (1458, 'A'), (1361, 'A'), (294, 'B'), (1864, 'D'), (1, 'B'), (1263, 'D'), (1136, 'C'), (44, 'H'), (75, 'C'), (1061, 'C'), (896, 'A'), (845, 'C'), (4, 'D'), (1536, 'C'), (1141, 'E'), (166, 'E'), (1744, 'E1'), (2, 'A'), (1487, 'D'), (1858, 'B'), (235, 'A')}",54
dimasik06,1776,Yes,1776,"{(466, 'C'), (545, 'C'), (1759, 'E'), (1730, 'B'), (1227, 'D1'), (753, 'B'), (1203, 'D1'), (183, 'B'), (1772, 'E'), (676, 'B'), (439, 'D'), (659, 'D'), (1486, 'C1'), (1857, 'F'), (1209, 'D'), (1118, 'D2'), (677, 'C'), (75, 'B'), (1660, 'E'), (1238, 'C'), (1632, 'C'), (1175, 'B'), (1151, 'B'), (1284, 'C'), (276, 'C'), (1671, 'D'), (495, 'B'), (1505, 'B'), (935, 'C'), (1419, 'D2'), (339, 'D'), (1261, 'B1'), (375, 'A'), (494, 'A'), (1418, 'C'), (1856, 'C'), (377, 'A'), (1466, 'D'), (1025, 'B'), (938, 'C'), (917, 'B'), (1644, 'D'), (741, 'B'), (577, 'C'), (1203, 'D2'), (1542, 'B'), (358, 'B'), (1118, 'D1'), (1732, 'D1'), (1792, 'C'), (1479, 'A'), (630, 'Q'), (1061, 'C'), (722, 'C'), (1140, 'C'), (1687, 'B'), (630, 'I'), (630, 'G'), (580, 'B'), (1672, 'D'), (1722, 'E'), (1093, 'D'), (732, 'D'), (950, 'D'), (126, 'B'), (788, 'A'), (1131, 'F'), (1778, 'C'), (1307, 'C'), (1419, 'C'), (1858, 'B'), (490, 'C')}",72
