contestId,index,solvedCount
1846,F,2465
1846,E2,5845
1846,E1,13556
1846,D,16430
1846,C,16172
1846,B,24128
1846,A,29271
1845,F,297
1845,E,1140
1845,D,6499
1845,C,11862
1845,B,19148
1845,A,21684
1844,H,97
1844,G,538
1844,F2,334
1844,F1,672
1844,E,1558
1844,D,10565
1844,C,13387
1844,B,16222
1844,A,22478
1843,F2,1247
1843,F1,4431
1843,E,9482
1843,D,15223
1843,C,27603
1843,B,25873
1843,A,30342
1842,I,90
1842,H,425
1842,G,681
1842,F,1072
1842,E,1391
1842,D,3576
1842,C,9843
1842,B,13917
1842,A,18483
1841,F,416
1841,E,1677
1841,D,3656
1841,C,6626
1841,B,18806
1841,A,23084
1840,G2,784
1840,G1,2028
1840,F,1533
1840,E,6700
1840,D,11474
1840,C,21133
1840,B,19711
1840,A,30042
1839,E,988
1839,D,1943
1839,C,10263
1839,B,13295
1839,A,16227
1838,F,256
1838,E,1189
1838,D,2787
1838,C,12005
1838,B,14751
1838,A,19978
1837,F,1810
1837,E,1904
1837,D,11837
1837,C,19453
1837,B,23008
1837,A,25669
1836,B,11358
1836,A,18514
1835,F,99
1835,E,165
1835,D,381
1835,C,823
1835,B,786
1835,A,6695
1834,F,441
1834,E,1735
1834,D,3793
1834,C,11213
1834,B,13101
1834,A,17820
1833,G,4243
1833,F,5759
1833,E,8732
1833,D,11540
1833,C,24066
1833,B,23414
1833,A,29567
1832,F,221
1832,E,1879
1832,D2,1665
1832,D1,2585
1832,C,15536
1832,B,17040
1832,A,23058
1831,B,16019
1831,A,21209
1830,F,134
1830,E,185
1830,D,484
1830,C,1338
1830,B,4133
1830,A,10992
1829,H,5955
1829,G,8001
1829,F,13895
1829,E,15808
1829,D,20969
1829,C,24339
1829,B,33757
1829,A,37829
1828,B,17926
1828,A,21548
1827,F,89
1827,E,314
1827,D,580
1827,C,992
1827,B2,1577
1827,B1,3346
1827,A,15615
1826,F,294
1826,E,1357
1826,D,6776
1826,C,11313
1826,B,13515
1826,A,13048
1825,B,13182
1825,A,18049
1824,E,100
1824,D,365
1824,C,1081
1824,B2,2274
1824,B1,3910
1824,A,9847
1823,F,598
1823,E,1085
1823,D,3288
1823,C,10495
1823,B,14113
1823,A,14965
1822,G2,1989
1822,G1,5577
1822,F,4791
1822,E,8289
1822,D,14228
1822,C,20709
1822,B,22397
1822,A,22155
1821,F,611
1821,E,1953
1821,D,4271
1821,C,12049
1821,B,14970
1821,A,18130
1820,B,11775
1820,A,15392
1819,F,102
1819,E,201
1819,D,523
1819,C,1245
1819,B,3112
1819,A,10835
1818,B,12792
1818,A,12058
1817,F,134
1817,E,218
1817,D,579
1817,C,834
1817,B,3435
1817,A,9182
1816,B,13749
1816,A,16164
1815,F,191
1815,E,288
1815,D,867
1815,C,1683
1815,B,2578
1815,A,12261
1814,F,380
1814,E,1092
1814,D,747
1814,C,9134
1814,B,8557
1814,A,22344
1812,J,4804
1812,I,204
1812,H,102
1812,G,404
1812,F,800
1812,E,3469
1812,D,3892
1812,C,1019
1812,B,4715
1812,A,10985
1811,G2,1403
1811,G1,1683
1811,F,1537
1811,E,10174
1811,D,6317
1811,C,17337
1811,B,18376
1811,A,27566
1810,H,110
1810,G,530
1810,F,486
1810,E,2709
1810,D,6472
1810,C,12578
1810,B,16435
1810,A,19486
1809,G,340
1809,F,639
1809,E,713
1809,D,5248
1809,C,10570
1809,B,17728
1809,A,22523
1808,E3,349
1808,E2,552
1808,E1,1085
1808,D,1928
1808,C,3224
1808,B,12314
1808,A,15923
1807,G2,15770
1807,G1,16282
1807,F,5242
1807,E,10410
1807,D,24089
1807,C,26877
1807,B,35685
1807,A,45284
1806,F2,222
1806,F1,273
1806,E,2389
1806,D,759
1806,C,6599
1806,B,16002
1806,A,19746
1805,F2,279
1805,F1,682
1805,E,1352
1805,D,5361
1805,C,10892
1805,B,17391
1805,A,18155
1804,H,146
1804,G,164
1804,F,768
1804,E,1249
1804,D,4148
1804,C,10513
1804,B,13043
1804,A,17195
1802,B,12065
1802,A,14999
1801,G,215
1801,F,480
1801,E,369
1801,D,1759
1801,C,2848
1801,B,5160
1801,A,7431
1800,G,1694
1800,F,3182
1800,E2,10624
1800,E1,10821
1800,D,18858
1800,C2,19082
1800,C1,20217
1800,B,21899
1800,A,27436
1799,H,243
1799,G,599
1799,F,679
1799,E,1055
1799,D2,2043
1799,D1,3574
1799,C,5011
1799,B,9980
1799,A,10957
1798,F,417
1798,E,1357
1798,D,7912
1798,C,7141
1798,B,14762
1798,A,18571
1797,F,243
1797,E,1041
1797,D,3270
1797,C,6581
1797,B,13034
1797,A,15864
1796,F,149
1796,E,602
1796,D,3420
1796,C,8649
1796,B,15094
1796,A,17906
1795,G,590
1795,F,948
1795,E,1749
1795,D,7581
1795,C,10150
1795,B,19796
1795,A,22357
1794,E,874
1794,D,3033
1794,C,10961
1794,B,16679
1794,A,15934
1793,F,1108
1793,E,804
1793,D,5232
1793,C,15514
1793,B,14300
1793,A,16988
1792,F2,333
1792,F1,590
1792,E,1234
1792,D,5432
1792,C,11698
1792,B,18361
1792,A,26040
1791,G2,3990
1791,G1,18126
1791,F,10068
1791,E,22474
1791,D,23274
1791,C,35460
1791,B,38148
1791,A,46227
1790,G,954
1790,F,2829
1790,E,12731
1790,D,15975
1790,C,21344
1790,B,25504
1790,A,33499
1789,F,443
1789,E,698
1789,D,1465
1789,C,7327
1789,B,14998
1789,A,15187
1788,F,692
1788,E,2239
1788,D,3430
1788,C,14854
1788,B,17751
1788,A,24367
1787,I,135
1787,H,166
1787,G,358
1787,F,591
1787,E,2030
1787,D,3055
1787,C,6124
1787,B,12018
1787,A,18167
1786,B,8022
1786,A2,10869
1786,A1,13207
1784,F,148
1784,E,270
1784,D,877
1784,C,1410
1784,B,3040
1784,A,13564
1783,G,371
1783,F,792
1783,E,1868
1783,D,3796
1783,C,8078
1783,B,16411
1783,A,24858
1781,H2,80
1781,H1,100
1781,G,191
1781,F,628
1781,E,1223
1781,D,4899
1781,C,6345
1781,B,12653
1781,A,14501
1780,G,580
1780,F,1233
1780,E,1170
1780,D,4250
1780,B,15196
1780,A,20529
1779,H,122
1779,G,290
1779,F,1141
1779,E,1605
1779,D,6904
1779,C,10810
1779,B,21847
1779,A,22303
1778,F,521
1778,E,725
1778,D,2312
1778,C,6937
1778,B,12167
1778,A,22886
1777,F,682
1777,E,1510
1777,D,2883
1777,C,6825
1777,B,15815
1777,A,18926
1776,N,37
1776,M,297
1776,L,4306
1776,K,56
1776,J,541
1776,I,565
1776,H,5296
1776,G,1745
1776,F,2825
1776,E,46
1776,D,297
1776,C,677
1776,B,1124
1776,A,6334
1775,F,680
1775,E,2768
1775,D,5057
1775,C,8480
1775,B,11231
1775,A2,17658
1775,A1,18823
1774,H,120
1774,G,286
1774,F2,566
1774,F1,959
1774,E,3091
1774,D,6771
1774,C,10867
1774,B,10492
1774,A,21459
1773,L,22
1773,K,1252
1773,J,87
1773,I,413
1773,H,293
1773,G,261
1773,F,3631
1773,E,4120
1773,D,363
1773,C,25
1773,B,660
1773,A,1336
1772,G,1180
1772,F,2033
1772,E,5813
1772,D,12808
1772,C,20999
1772,B,26751
1772,A,38688
1771,F,820
1771,E,613
1771,D,2355
1771,C,7891
1771,B,11304
1771,A,20711
1770,H,82
1770,G,130
1770,F,511
1770,E,1196
1770,D,3433
1770,C,7791
1770,B,18185
1770,A,21425
1769,D3,113
1769,D2,184
1769,D1,348
1769,C2,849
1769,C1,872
1769,B2,819
1769,B1,1250
1769,A,1809
1768,F,636
1768,E,1645
1768,D,6126
1768,C,12649
1768,B,20908
1768,A,26818
1767,F,163
1767,E,738
1767,D,8680
1767,C,2299
1767,B,18995
1767,A,19683
1766,F,221
1766,E,1065
1766,D,7305
1766,C,12133
1766,B,18677
1766,A,21247
1765,N,3870
1765,M,10135
1765,L,512
1765,K,4809
1765,J,157
1765,I,156
1765,H,1066
1765,G,321
1765,F,537
1765,E,8721
1765,D,3527
1765,C,308
1765,B,8370
1765,A,602
1764,H,135
1764,G3,318
1764,G2,374
1764,G1,426
1764,F,826
1764,E,1111
1764,D,2462
1764,C,8345
1764,B,14190
1764,A,15515
1763,F,369
1763,E,1533
1763,D,1839
1763,C,5832
1763,B,12858
1763,A,14679
1762,G,85
1762,F,456
1762,E,508
1762,D,2999
1762,C,8221
1762,B,15300
1762,A,18007
1761,G,87
1761,F2,66
1761,F1,164
1761,E,1545
1761,D,2146
1761,C,8468
1761,B,12314
1761,A,14841
1760,G,6114
1760,F,9822
1760,E,17361
1760,D,20384
1760,C,31830
1760,B,37467
1760,A,45870
1759,G,3836
1759,F,3390
1759,E,8811
1759,D,10589
1759,C,15855
1759,B,20755
1759,A,26935
1758,F,136
1758,E,715
1758,D,6259
1758,C,11580
1758,B,18952
1758,A,23577
1754,B,18077
1754,A,21961
1753,F,168
1753,E,286
1753,D,1407
1753,C,3600
1753,B,11040
1753,A2,9099
1753,A1,13441
1750,H,61
1750,G,186
1750,F,667
1750,E,1254
1750,D,5027
1750,C,8703
1750,B,15654
1750,A,16376
1749,F,431
1749,E,1407
1749,D,4883
1749,C,12246
1749,B,19437
1749,A,21492
1748,F,306
1748,E,1560
1748,D,2489
1748,C,9476
1748,B,13107
1748,A,22848
1747,E,444
1747,D,4179
1747,C,18508
1747,B,20427
1747,A,23688
1746,G,85
1746,F,1308
1746,E2,308
1746,E1,1235
1746,D,4166
1746,C,11553
1746,B,16174
1746,A,19004
1744,F,2552
1744,E2,4697
1744,E1,9138
1744,D,18120
1744,C,21114
1744,B,21953
1744,A,25304
1743,G,220
1743,F,1301
1743,E,1356
1743,D,6850
1743,C,17756
1743,B,21355
1743,A,25024
1742,G,8476
1742,F,9523
1742,E,18540
1742,D,18932
1742,C,27904
1742,B,39655
1742,A,53554
1741,G,1269
1741,F,2030
1741,E,9333
1741,D,13147
1741,C,16258
1741,B,23905
1741,A,28318
1740,I,88
1740,H,168
1740,G,163
1740,F,682
1740,E,3795
1740,D,7139
1740,C,9816
1740,B,13253
1740,A,18704
1739,F,451
1739,E,1092
1739,D,4452
1739,C,8146
1739,B,19792
1739,A,21699
1738,H,205
1738,G,336
1738,F,1069
1738,E,1348
1738,D,3142
1738,C,9657
1738,B,13355
1738,A,13110
1737,G,88
1737,F,105
1737,E,853
1737,D,1735
1737,C,5248
1737,B,8715
1737,A,9631
1736,E,549
1736,D,2256
1736,C2,1158
1736,C1,13393
1736,B,15707
1736,A,21693
1735,F,181
1735,E,969
1735,D,4991
1735,C,9043
1735,B,16980
1735,A,19472
1734,F,717
1734,E,2593
1734,D,5607
1734,C,15102
1734,B,15238
1734,A,20130
1733,E,991
1733,D2,3706
1733,D1,11830
1733,C,13981
1733,B,18441
1733,A,20066
1732,E,367
1732,D2,1262
1732,D1,7502
1732,C2,2266
1732,C1,5042
1732,B,13197
1732,A,13649
1731,F,606
1731,E,2434
1731,D,6132
1731,C,8182
1731,B,15616
1731,A,21676
1730,F,349
1730,E,541
1730,D,2450
1730,C,14902
1730,B,10783
1730,A,21818
1729,G,1929
1729,F,3748
1729,E,6299
1729,D,16728
1729,C,18129
1729,B,27860
1729,A,36216
1728,G,358
1728,F,341
1728,E,1536
1728,D,6370
1728,C,13868
1728,B,19523
1728,A,23836
1726,H,72
1726,G,262
1726,F,131
1726,E,1251
1726,D,3362
1726,C,11348
1726,B,14048
1726,A,17984
1725,M,2524
1725,L,759
1725,K,519
1725,J,324
1725,I,161
1725,H,2317
1725,G,5131
1725,F,875
1725,E,362
1725,D,110
1725,C,1429
1725,B,9817
1725,A,8785
1722,G,8935
1722,F,6024
1722,E,8931
1722,D,20417
1722,C,27153
1722,B,38972
1722,A,41245
1721,F,319
1721,E,1646
1721,D,5797
1721,C,12164
1721,B,20534
1721,A,25710
1720,E,693
1720,D2,1613
1720,D1,5367
1720,C,15435
1720,B,20101
1720,A,20657
1719,C,12116
1719,B,17978
1719,A,24243
1718,F,135
1718,E,95
1718,D,230
1718,C,1422
1718,B,2683
1718,A2,4629
1718,A1,5110
1717,F,472
1717,E,2254
1717,D,4039
1717,C,13157
1717,B,14069
1717,A,18663
1716,F,869
1716,E,919
1716,D,4645
1716,C,3821
1716,B,20880
1716,A,29884
1715,F,472
1715,E,1470
1715,D,4549
1715,C,7913
1715,B,18614
1715,A,22724
1714,G,6514
1714,F,2849
1714,E,13708
1714,D,7933
1714,C,28128
1714,B,27539
1714,A,26582
1713,F,451
1713,E,1418
1713,D,5218
1713,C,15879
1713,B,19833
1713,A,21158
1712,F,272
1712,E2,1094
1712,E1,1917
1712,D,4044
1712,C,18321
1712,B,20827
1712,A,23239
1711,B,12548
1711,A,24109
1710,E,416
1710,D,384
1710,C,1218
1710,B,2246
1710,A,10065
1709,F,485
1709,E,2085
1709,D,7568
1709,C,8015
1709,B,20868
1709,A,27925
1708,B,18310
1708,A,21044
1707,F,125
1707,E,478
1707,D,511
1707,C,1256
1707,B,5257
1707,A,12038
1706,E,2104
1706,D2,1571
1706,D1,6314
1706,C,13563
1706,B,15688
1706,A,21998
1705,F,517
1705,E,1826
1705,D,5795
1705,C,12323
1705,B,21101
1705,A,24023
1704,H2,65
1704,H1,153
1704,G,89
1704,F,843
1704,E,2118
1704,D,4640
1704,C,12963
1704,B,14898
1704,A,15446
1703,G,8955
1703,F,15948
1703,E,15164
1703,D,22105
1703,C,31827
1703,B,40144
1703,A,53194
1702,G2,3853
1702,G1,4691
1702,F,7371
1702,E,10978
1702,D,21463
1702,C,19934
1702,B,25784
1702,A,31557
1701,F,813
1701,E,1012
1701,D,5184
1701,C,14359
1701,B,19583
1701,A,24978
1700,F,774
1700,E,776
1700,D,5482
1700,C,9852
1700,B,17493
1700,A,22017
1699,E,987
1699,D,2889
1699,C,8879
1699,B,18290
1699,A,23053
1698,G,288
1698,F,516
1698,E,1504
1698,D,8033
1698,C,16730
1698,B,20297
1698,A,26300
1697,F,417
1697,E,1080
1697,D,4023
1697,C,13137
1697,B,23722
1697,A,24796
1696,H,126
1696,G,241
1696,F,787
1696,E,3602
1696,D,4925
1696,C,10824
1696,B,17590
1696,A,17521
1695,E,397
1695,D2,1798
1695,D1,1948
1695,C,9637
1695,B,17306
1695,A,15844
1694,B,17492
1694,A,21511
1693,F,238
1693,E,315
1693,D,702
1693,C,2225
1693,B,7535
1693,A,14806
1692,H,6392
1692,G,13854
1692,F,18445
1692,E,17484
1692,D,17543
1692,C,30253
1692,B,30285
1692,A,51126
1691,F,831
1691,E,1633
1691,D,5004
1691,C,14279
1691,B,19721
1691,A,28408
1690,G,2982
1690,F,6316
1690,E,13398
1690,D,23595
1690,C,24369
1690,B,23786
1690,A,31170
1689,E,1090
1689,D,3796
1689,C,9585
1689,B,16468
1689,A,15967
1688,C,7556
1688,B,17416
1688,A,19869
1687,F,69
1687,E,189
1687,D,517
1687,C,1261
1687,B,3306
1687,A,9377
1686,B,17458
1686,A,19857
1685,E,121
1685,D2,91
1685,D1,393
1685,C,832
1685,B,2969
1685,A,15833
1684,H,215
1684,G,510
1684,F,790
1684,E,2862
1684,D,8810
1684,C,11475
1684,B,20123
1684,A,22812
1682,F,258
1682,E,521
1682,D,3009
1682,C,13321
1682,B,16008
1682,A,18633
1681,F,1386
1681,E,648
1681,D,8649
1681,C,16069
1681,B,19362
1681,A,20322
1680,F,533
1680,E,3402
1680,D,1037
1680,C,8873
1680,B,17722
1680,A,20578
1679,F,447
1679,E,1012
1679,D,4152
1679,C,9356
1679,B,15498
1679,A,19749
1678,B2,6083
1678,B1,15351
1678,A,17595
1677,F,83
1677,E,411
1677,D,1061
1677,C,3146
1677,B,3791
1677,A,7640
1676,H2,8983
1676,H1,12137
1676,G,12535
1676,F,14427
1676,E,22274
1676,D,21979
1676,C,26727
1676,B,40189
1676,A,49235
1675,G,1456
1675,F,4602
1675,E,9229
1675,D,11730
1675,C,16765
1675,B,22310
1675,A,29522
1674,G,2209
1674,F,4568
1674,E,5716
1674,D,14860
1674,C,21556
1674,B,24398
1674,A,24532
1673,F,716
1673,E,621
1673,D,3038
1673,C,10590
1673,B,13474
1673,A,17870
1672,I,119
1672,H,832
1672,G,287
1672,F2,706
1672,F1,2786
1672,E,1968
1672,D,5696
1672,C,12437
1672,B,15162
1672,A,15463
1671,F,285
1671,E,2488
1671,D,6794
1671,C,14682
1671,B,17511
1671,A,19738
1670,F,863
1670,E,1571
1670,D,4708
1670,C,8882
1670,B,11992
1670,A,14898
1669,H,14244
1669,G,15765
1669,F,20324
1669,E,15377
1669,D,19423
1669,C,30158
1669,B,35628
1669,A,48221
1668,B,15610
1668,A,15870
1667,F,77
1667,E,514
1667,D,574
1667,C,1357
1667,B,3253
1667,A,13643
1666,L,2792
1666,K,148
1666,J,1208
1666,I,1293
1666,H,56
1666,G,117
1666,F,994
1666,E,620
1666,D,5753
1666,C,2866
1666,B,49
1666,A,94
1665,E,1294
1665,D,3418
1665,C,7550
1665,B,17225
1665,A,22120
1663,H,1174
1663,G,186
1663,F,306
1663,E,509
1663,D,1319
1663,C,5418
1663,B,3197
1663,A,9935
1662,O,1135
1662,N,576
1662,M,2957
1662,L,887
1662,K,256
1662,J,108
1662,I,1760
1662,H,2492
1662,G,383
1662,F,863
1662,E,104
1662,D,1497
1662,C,253
1662,B,121
1662,A,3851
1661,F,503
1661,E,853
1661,D,4252
1661,C,8463
1661,B,15753
1661,A,17897
1660,F2,2438
1660,F1,6598
1660,E,6602
1660,D,7540
1660,C,17631
1660,B,26555
1660,A,33450
1659,F,159
1659,E,1339
1659,D,3663
1659,C,8868
1659,B,10103
1659,A,15639
1658,F,672
1658,E,931
1658,D2,2224
1658,D1,8263
1658,C,8771
1658,B,17960
1658,A,19803
1657,F,489
1657,E,1746
1657,D,4529
1657,C,16022
1657,B,22182
1657,A,23272
1656,I,73
1656,H,336
1656,G,249
1656,F,891
1656,E,3074
1656,D,6249
1656,C,17415
1656,B,16535
1656,A,18774
1654,H,63
1654,G,314
1654,F,920
1654,E,1847
1654,D,2652
1654,C,12585
1654,B,15234
1654,A,18063
1651,F,303
1651,E,456
1651,D,4512
1651,C,10034
1651,B,19137
1651,A,24863
1650,G,2183
1650,F,1286
1650,E,3809
1650,D,12135
1650,C,15528
1650,B,25486
1650,A,32469
1649,B,12286
1649,A,14999
1648,F,94
1648,E,335
1648,D,695
1648,C,2723
1648,B,5810
1648,A,10886
1647,F,364
1647,E,901
1647,D,4910
1647,C,11982
1647,B,14622
1647,A,22024
1646,F,358
1646,E,2138
1646,D,3295
1646,C,12129
1646,B,20245
1646,A,23452
1644,F,294
1644,E,2796
1644,D,6689
1644,C,12822
1644,B,20168
1644,A,26190
1642,B,16103
1642,A,15553
1641,F,86
1641,E,181
1641,D,942
1641,C,2196
1641,B,3589
1641,A,16816
1639,K,0
1639,J,0
1639,I,0
1639,H,0
1639,G,0
1639,F,0
1639,E,0
1639,D,0
1639,C,0
1639,B,0
1639,A,0
1638,F,176
1638,E,1666
1638,D,3879
1638,C,13852
1638,B,19520
1638,A,20886
1637,H,274
1637,G,410
1637,F,1575
1637,E,3028
1637,D,6916
1637,C,16722
1637,B,14366
1637,A,21673
1635,F,907
1635,E,2022
1635,D,5642
1635,C,15383
1635,B,17515
1635,A,21064
1634,F,1378
1634,E,1504
1634,D,4067
1634,C,17520
1634,B,14858
1634,A,23260
1633,F,282
1633,E,1390
1633,D,11930
1633,C,18875
1633,B,26527
1633,A,30489
1632,E2,853
1632,E1,1043
1632,D,4177
1632,C,11583
1632,B,19494
1632,A,27858
1631,B,18409
1631,A,27778
1630,F,430
1630,E,370
1630,D,1417
1630,C,2687
1630,B,5245
1630,A,13362
1629,B,22310
1629,A,27617
1628,F,76
1628,E,711
1628,D2,1819
1628,D1,2811
1628,C,2940
1628,B,10691
1628,A,14572
1627,F,530
1627,E,2077
1627,D,7334
1627,C,13324
1627,B,15745
1627,A,23293
1626,F,621
1626,E,1416
1626,D,3627
1626,C,10201
1626,B,21399
1626,A,27502
1625,E2,513
1625,E1,906
1625,D,1850
1625,C,9254
1625,B,15498
1625,A,16600
1624,G,5081
1624,F,2991
1624,E,3720
1624,D,15200
1624,C,22878
1624,B,31574
1624,A,46128
1623,E,1031
1623,D,1306
1623,C,10437
1623,B,13577
1623,A,19481
1622,F,551
1622,E,1745
1622,D,3658
1622,C,11469
1622,B,19836
1622,A,28373
1621,I,101
1621,H,141
1621,G,561
1621,F,504
1621,E,1644
1621,D,3809
1621,C,6478
1621,B,12481
1621,A,23119
1620,G,806
1620,F,500
1620,E,7215
1620,D,3772
1620,C,6034
1620,B,18181
1620,A,20693
1619,H,916
1619,G,2094
1619,F,1906
1619,E,8097
1619,D,6795
1619,C,19316
1619,B,28788
1619,A,44094
1618,G,1340
1618,F,3776
1618,E,6574
1618,D,17171
1618,C,19828
1618,B,21581
1618,A,30208
1617,E,771
1617,D2,1614
1617,D1,4339
1617,C,13800
1617,B,20966
1617,A,15801
1616,H,669
1616,G,223
1616,F,549
1616,E,2282
1616,D,4451
1616,C,11418
1616,B,18278
1616,A,21927
1615,H,271
1615,G,135
1615,F,664
1615,E,1325
1615,D,1722
1615,C,7701
1615,B,14350
1615,A,20091
1614,E,757
1614,D2,2041
1614,D1,3435
1614,C,9419
1614,B,16845
1614,A,22563
1613,F,587
1613,E,4713
1613,D,4197
1613,C,20456
1613,B,20290
1613,A,22988
1612,G,755
1612,F,529
1612,E,2283
1612,D,8299
1612,C,14455
1612,B,16372
1612,A,17122
1611,G,573
1611,F,5703
1611,E2,3389
1611,E1,6460
1611,D,8962
1611,C,17276
1611,B,26879
1611,A,29165
1610,I,244
1610,H,277
1610,G,277
1610,F,457
1610,E,1552
1610,D,2466
1610,C,9705
1610,B,13731
1610,A,15333
1609,H,84
1609,G,335
1609,F,652
1609,E,1719
1609,D,6521
1609,C,9145
1609,B,11257
1609,A,15909
1608,G,126
1608,F,452
1608,E,401
1608,D,1303
1608,C,6071
1608,B,11057
1608,A,18196
1607,H,1131
1607,G,1449
1607,F,1812
1607,E,8654
1607,D,15533
1607,C,23131
1607,B,22922
1607,A,34274
1606,F,450
1606,E,3137
1606,D,1353
1606,C,13071
1606,B,17562
1606,A,20962
1605,F,255
1605,E,950
1605,D,2698
1605,C,15314
1605,B,16983
1605,A,19926
1604,B,15075
1604,A,20347
1603,F,178
1603,E,252
1603,D,529
1603,C,1876
1603,B,12426
1603,A,15480
1602,B,13417
1602,A,18371
1601,F,158
1601,E,434
1601,D,1225
1601,C,1788
1601,B,4530
1601,A,12140
1600,J,3605
1600,F,401
1600,E,1827
1599,J,272
1599,I,104
1599,H,942
1599,G,326
1599,F,265
1599,E,51
1599,D,24
1599,C,1483
1599,B,125
1599,A,584
1598,G,293
1598,F,1225
1598,E,2146
1598,D,8028
1598,C,18689
1598,B,15341
1598,A,21873
1594,F,1198
1594,E2,1381
1594,E1,10493
1594,D,6678
1594,C,16446
1594,B,17741
1594,A,22658
1593,G,1532
1593,F,2201
1593,E,10789
1593,D2,4519
1593,D1,18527
1593,C,22553
1593,B,23169
1593,A,33492
1592,F2,504
1592,F1,679
1592,E,1478
1592,D,2060
1592,C,7154
1592,B,15030
1592,A,20661
1588,F,230
1586,I,109
1585,G,143
1585,F,1034
1585,E,939
1585,D,3466
1585,C,11012
1585,B,14383
1585,A,17030
1584,G,193
1584,F,794
1584,E,1154
1584,D,3351
1584,C,15287
1584,B,12604
1584,A,14291
1583,H,280
1583,G,352
1583,F,1150
1583,E,2076
1583,D,5066
1583,C,6599
1583,B,11457
1583,A,13329
1582,G,524
1582,F2,1526
1582,F1,4819
1582,E,3379
1582,D,9618
1582,C,13281
1582,B,17329
1582,A,17835
1581,B,10634
1581,A,12959
1580,F,120
1580,E,57
1580,D,676
1580,C,1556
1580,B,885
1580,A,3417
1579,G,2038
1579,F,4327
1579,E2,5939
1579,E1,19936
1579,D,14386
1579,C,9814
1579,B,17327
1579,A,36045
1578,M,407
1578,L,964
1578,K,324
1578,J,179
1578,I,58
1578,H,1885
1578,G,28
1578,F,147
1578,E,3590
1578,D,42
1578,C,7
1578,B,290
1578,A,303
1576,A,0
1575,M,215
