Handle,Max Rating_x,Result,Solved Problems,Problem Count
prem__,1708.0,Yes,"{(1735, 'C'), (1768, 'C'), (1767, 'D'), (1857, 'D'), (1766, 'C'), (1821, 'C'), (1829, 'F'), (1737, 'C'), (1774, 'B'), (1726, 'C'), (1739, 'C'), (1761, 'C'), (1794, 'C'), (1837, 'D'), (1740, 'D'), (1744, 'E1'), (1750, 'C'), (1717, 'C'), (1816, 'C'), (1778, 'B'), (1774, 'C'), (1644, 'C'), (1811, 'E'), (1714, 'E'), (1809, 'C'), (1857, 'E'), (1789, 'C'), (1863, 'D'), (1879, 'C'), (1758, 'C'), (1870, 'C'), (1732, 'D1'), (1749, 'C'), (1738, 'C'), (1742, 'F'), (1840, 'D'), (1862, 'D'), (1741, 'D'), (1740, 'C'), (1762, 'C'), (1795, 'C'), (1736, 'C1'), (1764, 'C'), (1790, 'E'), (1748, 'B'), (1810, 'C'), (1737, 'B')}",47
booor,1817.0,Yes,"{(1768, 'C'), (1851, 'E'), (1821, 'C'), (1077, 'C'), (1660, 'C'), (1829, 'F'), (777, 'B'), (1692, 'G'), (1847, 'C'), (1475, 'C'), (152, 'C'), (1838, 'C'), (1809, 'C'), (1857, 'E'), (1536, 'C'), (1443, 'B'), (1679, 'C'), (1879, 'C'), (1705, 'C'), (1694, 'C'), (1749, 'C'), (1839, 'C'), (1826, 'C'), (371, 'B'), (204, 'A'), (1260, 'B'), (1711, 'B'), (455, 'A'), (131, 'C'), (1526, 'B'), (1840, 'D'), (1245, 'C'), (1272, 'D'), (468, 'A'), (1762, 'C'), (1819, 'A'), (1844, 'D'), (679, 'A'), (1858, 'B'), (1167, 'B'), (271, 'B'), (337, 'B'), (1237, 'B'), (1846, 'E1'), (1854, 'A1'), (1857, 'D'), (1424, 'G'), (1418, 'C'), (1869, 'C'), (1845, 'C'), (1380, 'B'), (762, 'A'), (1805, 'C'), (550, 'B'), (165, 'B'), (698, 'A'), (1818, 'C'), (630, 'H'), (1701, 'C'), (356, 'A'), (1676, 'G'), (1851, 'D'), (1348, 'B'), (1201, 'C'), (1363, 'B'), (1654, 'C'), (1667, 'A'), (1296, 'D'), (580, 'C'), (1748, 'B'), (1365, 'B'), (1735, 'C'), (1733, 'C'), (414, 'B'), (1676, 'H1'), (192, 'A'), (1490, 'E'), (1459, 'B'), (1697, 'C'), (1195, 'C'), (1692, 'F'), (1750, 'C'), (864, 'D'), (1816, 'C'), (1778, 'B'), (1714, 'E'), (1844, 'C'), (1831, 'C'), (1661, 'B'), (1850, 'G'), (1646, 'C'), (1155, 'C'), (4, 'C'), (180, 'C'), (1238, 'B'), (459, 'B'), (1555, 'C'), (1740, 'C'), (1795, 'C'), (1810, 'C'), (1624, 'D'), (1612, 'C'), (1691, 'C'), (1256, 'D'), (1746, 'C'), (25, 'A'), (1823, 'C'), (1216, 'D'), (1706, 'C'), (489, 'C'), (1837, 'D'), (572, 'B'), (515, 'C'), (26, 'B'), (1725, 'G'), (1719, 'C'), (1774, 'C'), (1864, 'C'), (1710, 'A'), (1703, 'F'), (1285, 'C'), (845, 'C'), (891, 'A'), (189, 'A'), (1538, 'C'), (1721, 'C'), (1759, 'D'), (1842, 'C'), (1850, 'F'), (1870, 'C'), (1676, 'F'), (230, 'B'), (479, 'C'), (545, 'C'), (864, 'C'), (1698, 'C'), (520, 'B')}",137
woaihutao,1762.0,Yes,"{(1851, 'E'), (1833, 'D'), (1846, 'E1'), (1857, 'D'), (1869, 'C'), (1845, 'C'), (1867, 'C'), (1823, 'C'), (1860, 'C'), (1847, 'C'), (1825, 'C'), (1814, 'C'), (1805, 'C'), (1837, 'D'), (1792, 'C'), (1816, 'C'), (1838, 'C'), (1778, 'B'), (1864, 'C'), (1818, 'C'), (1811, 'E'), (1774, 'C'), (1844, 'C'), (1831, 'C'), (1809, 'C'), (1857, 'E'), (1863, 'D'), (1872, 'E'), (1850, 'G'), (1842, 'C'), (1879, 'C'), (1850, 'F'), (1851, 'D'), (1839, 'C'), (1826, 'C'), (1786, 'B'), (1855, 'C1'), (1862, 'D'), (1844, 'D'), (1858, 'B'), (1748, 'B'), (1810, 'C')}",42
Ricardo03,1705.0,Yes,"{(1242, 'A'), (1768, 'C'), (1186, 'D'), (1766, 'C'), (1692, 'G'), (460, 'B'), (1299, 'A'), (687, 'A'), (958, 'D1'), (702, 'B'), (1538, 'F'), (1744, 'E1'), (1108, 'D'), (1215, 'C'), (1866, 'B'), (1573, 'B'), (1010, 'A'), (1536, 'C'), (1679, 'C'), (1722, 'G'), (159, 'D'), (1879, 'C'), (1772, 'D'), (1179, 'A'), (1630, 'A'), (1732, 'D1'), (455, 'A'), (1705, 'C'), (1711, 'B'), (166, 'E'), (1696, 'C'), (1272, 'D'), (468, 'A'), (743, 'C'), (584, 'B'), (1711, 'C'), (1788, 'C'), (1301, 'B'), (1846, 'E1'), (1767, 'D'), (1144, 'D'), (1264, 'A'), (1101, 'C'), (1183, 'D'), (1673, 'C'), (1765, 'K'), (1739, 'C'), (1765, 'N'), (1794, 'C'), (282, 'C'), (1556, 'B'), (165, 'B'), (1547, 'E'), (1553, 'D'), (1792, 'C'), (1740, 'D'), (1106, 'D'), (812, 'C'), (1701, 'C'), (1791, 'F'), (550, 'C'), (1201, 'B'), (1195, 'D1'), (1676, 'G'), (1771, 'B'), (580, 'B'), (1282, 'B1'), (1742, 'F'), (527, 'C'), (1776, 'L'), (1654, 'C'), (1667, 'A'), (1296, 'D'), (1790, 'E'), (771, 'A'), (742, 'B'), (1114, 'B'), (1180, 'B'), (1552, 'B'), (557, 'B'), (1110, 'C'), (1616, 'C'), (1676, 'H2'), (1737, 'C'), (1675, 'E'), (1697, 'C'), (1690, 'E'), (1208, 'B'), (1753, 'A2'), (1154, 'D'), (1545, 'A'), (1714, 'E'), (1661, 'B'), (510, 'B'), (1659, 'C'), (1760, 'F'), (1542, 'B'), (1621, 'B'), (1462, 'E1'), (1646, 'C'), (1278, 'B'), (1738, 'C'), (1555, 'C'), (91, 'B'), (1611, 'D'), (1795, 'C'), (274, 'A'), (1133, 'D'), (1304, 'C'), (1759, 'E'), (264, 'B'), (1256, 'D'), (1693, 'A'), (182, 'D'), (1867, 'C'), (1196, 'D1'), (1774, 'B'), (1651, 'C'), (1216, 'D'), (1706, 'C'), (1324, 'D'), (1725, 'G'), (340, 'D'), (1574, 'C'), (414, 'A'), (1719, 'C'), (1774, 'C'), (997, 'A'), (1213, 'D1'), (614, 'A'), (1703, 'F'), (2, 'A'), (891, 'A'), (1166, 'C'), (1742, 'G'), (1236, 'B'), (587, 'A'), (576, 'A'), (1551, 'C'), (1776, 'H'), (1676, 'F'), (545, 'C'), (1698, 'C'), (496, 'C')}",144
ninjamayank,1793.0,Yes,"{(1077, 'C'), (1726, 'C'), (1249, 'C1'), (1860, 'C'), (1215, 'B'), (1475, 'C'), (1609, 'C'), (1744, 'E1'), (1270, 'C'), (1573, 'B'), (1857, 'E'), (1879, 'C'), (455, 'A'), (204, 'A'), (1526, 'B'), (1696, 'C'), (1445, 'C'), (1341, 'B'), (1237, 'B'), (1857, 'D'), (1418, 'C'), (1355, 'D'), (1765, 'K'), (1312, 'C'), (1556, 'B'), (1805, 'C'), (1794, 'C'), (550, 'B'), (698, 'A'), (1631, 'C'), (1369, 'C'), (1380, 'C'), (1811, 'E'), (1256, 'B'), (1385, 'D'), (1374, 'D'), (1773, 'E'), (580, 'B'), (1562, 'C'), (1363, 'B'), (1546, 'C'), (1535, 'C'), (1560, 'D'), (1454, 'D'), (1737, 'C'), (670, 'D1'), (545, 'D'), (493, 'B'), (1393, 'B'), (1733, 'D1'), (1816, 'C'), (1669, 'H'), (1316, 'B'), (1844, 'C'), (1197, 'C'), (1579, 'D'), (1594, 'E1'), (1278, 'B'), (1203, 'E'), (1628, 'A'), (1421, 'C'), (1855, 'C1'), (1555, 'C'), (1740, 'C'), (1426, 'D'), (1157, 'C1'), (1372, 'C'), (1279, 'B'), (1521, 'B'), (1691, 'C'), (25, 'A'), (1451, 'C'), (676, 'C'), (1800, 'E2'), (1391, 'C'), (1440, 'C1'), (1213, 'D1'), (1296, 'C'), (1285, 'C'), (1789, 'C'), (1872, 'E'), (1538, 'C'), (1721, 'C'), (1742, 'G'), (1366, 'B'), (1850, 'F'), (1320, 'A'), (1513, 'B'), (507, 'B'), (1326, 'C'), (1263, 'D'), (1234, 'B2'), (1506, 'E'), (1453, 'B'), (1037, 'C'), (260, 'A'), (1519, 'C'), (520, 'B'), (1399, 'D'), (1838, 'C'), (1494, 'B'), (1217, 'A'), (1492, 'C'), (1863, 'D'), (1375, 'C'), (1506, 'D'), (1549, 'C'), (1705, 'C'), (1694, 'C'), (158, 'C'), (1839, 'C'), (1443, 'C'), (450, 'B'), (1350, 'B'), (1762, 'C'), (1844, 'D'), (1418, 'B'), (1407, 'B'), (1301, 'B'), (1767, 'D'), (1873, 'G'), (1579, 'C'), (1869, 'C'), (1473, 'C'), (1380, 'B'), (1765, 'N'), (1367, 'C'), (1263, 'B'), (1547, 'E'), (1792, 'C'), (1740, 'D'), (1569, 'C'), (251, 'A'), (1786, 'B'), (1775, 'B'), (884, 'C'), (1282, 'B1'), (289, 'B'), (1754, 'C1'), (1776, 'L'), (1203, 'C'), (1547, 'D'), (1296, 'D'), (1790, 'E'), (1748, 'B'), (1737, 'B'), (1735, 'C'), (1165, 'C'), (414, 'B'), (1814, 'C'), (1303, 'B'), (1490, 'E'), (401, 'C'), (1459, 'B'), (1697, 'C'), (977, 'E'), (1692, 'F'), (1249, 'C2'), (1195, 'C'), (1778, 'B'), (1516, 'B'), (1714, 'E'), (1661, 'B'), (1265, 'B'), (363, 'C'), (1659, 'C'), (1760, 'F'), (1263, 'C'), (519, 'C'), (1408, 'C'), (268, 'C'), (1555, 'B'), (1520, 'E'), (1738, 'C'), (1372, 'B'), (1736, 'C1'), (1795, 'C'), (977, 'D'), (1425, 'A'), (1133, 'D'), (1304, 'C'), (1178, 'B'), (1176, 'C'), (1612, 'C'), (1433, 'E'), (489, 'C'), (1389, 'C'), (1490, 'F'), (1400, 'C'), (1285, 'B'), (1574, 'C'), (1719, 'C'), (1323, 'C'), (1615, 'B'), (1864, 'C'), (1457, 'C'), (1364, 'B'), (1602, 'C'), (1703, 'F'), (862, 'B'), (189, 'A'), (600, 'B'), (1462, 'D'), (1670, 'C'), (1607, 'D'), (1618, 'D'), (1419, 'C'), (1315, 'B'), (1776, 'H'), (1676, 'F'), (1425, 'F'), (1675, 'D'), (1487, 'C'), (1551, 'B2'), (1370, 'C'), (1768, 'C'), (1313, 'C1'), (1851, 'E'), (1517, 'C'), (1605, 'C'), (1829, 'F'), (1332, 'C'), (1847, 'C'), (1825, 'C'), (1526, 'C1'), (330, 'B'), (352, 'B'), (486, 'B'), (1108, 'D'), (1809, 'C'), (1354, 'C1'), (277, 'A'), (1536, 'C'), (1443, 'B'), (448, 'B'), (1362, 'C'), (1373, 'C'), (1604, 'C'), (1749, 'C'), (1379, 'A'), (1271, 'B'), (1260, 'B'), (1272, 'D'), (1328, 'B'), (1858, 'B'), (1484, 'B'), (1711, 'C'), (478, 'B'), (1471, 'C'), (1846, 'E1'), (762, 'A'), (1684, 'C'), (1360, 'E'), (1553, 'D'), (1397, 'B'), (1515, 'D'), (356, 'A'), (1348, 'B'), (1201, 'C'), (1095, 'C'), (1352, 'E'), (1552, 'B'), (1800, 'E1'), (1733, 'C'), (1627, 'C'), (1638, 'C'), (1365, 'C'), (1873, 'F'), (1676, 'H1'), (1807, 'E'), (1690, 'E'), (1659, 'B'), (508, 'B'), (1408, 'B'), (1487, 'D'), (550, 'A'), (1831, 'C'), (1476, 'B'), (1621, 'B'), (1462, 'E1'), (4, 'C'), (1300, 'C'), (893, 'C'), (538, 'B'), (1427, 'B'), (276, 'B'), (1368, 'C'), (1352, 'F'), (1624, 'D'), (1256, 'D'), (1823, 'C'), (1561, 'C'), (1706, 'C'), (451, 'B'), (1837, 'D'), (1324, 'D'), (1335, 'D'), (1629, 'C'), (1774, 'C'), (1534, 'C'), (2, 'A'), (1283, 'C'), (279, 'B'), (1668, 'C'), (1417, 'C'), (1157, 'B'), (1842, 'C'), (1591, 'C'), (1870, 'C'), (230, 'B'), (1234, 'C'), (479, 'C'), (617, 'B'), (1804, 'C'), (1741, 'D'), (1698, 'C'), (1436, 'C'), (1447, 'C'), (1332, 'B'), (1754, 'C2'), (1766, 'C'), (1515, 'C'), (1660, 'C'), (1326, 'D1'), (1253, 'C'), (1692, 'G'), (1538, 'F'), (1728, 'C'), (1717, 'C'), (1466, 'C'), (1215, 'C'), (1866, 'B'), (1371, 'C'), (1338, 'A'), (702, 'C'), (1498, 'B'), (96, 'B'), (1772, 'D'), (1311, 'C'), (1732, 'D1'), (1826, 'C'), (1711, 'B'), (1840, 'D'), (1245, 'C'), (1139, 'C'), (1788, 'C'), (1422, 'B'), (282, 'B'), (1249, 'B2'), (1845, 'C'), (839, 'C'), (1183, 'D'), (1106, 'D'), (1307, 'B'), (1452, 'B'), (1701, 'C'), (1791, 'F'), (550, 'C'), (1201, 'B'), (1463, 'B'), (1294, 'C'), (1676, 'G'), (1771, 'B'), (1758, 'C'), (514, 'B'), (1851, 'D'), (1742, 'F'), (1401, 'C'), (912, 'B'), (580, 'C'), (1627, 'B'), (476, 'B'), (1365, 'B'), (1614, 'C'), (236, 'B'), (1682, 'C'), (1676, 'H2'), (1325, 'C'), (1750, 'C'), (1499, 'C'), (1644, 'C'), (1420, 'C1'), (1542, 'B'), (1850, 'G'), (1461, 'C'), (1409, 'D'), (1368, 'B'), (1606, 'C'), (1617, 'C'), (1382, 'C1'), (459, 'B'), (1493, 'B'), (1862, 'D'), (1466, 'D'), (1611, 'D'), (1360, 'D'), (1561, 'B'), (1759, 'E'), (1810, 'C'), (1867, 'C'), (1196, 'D1'), (1774, 'B'), (1279, 'C'), (727, 'C'), (1761, 'C'), (515, 'C'), (1575, 'J'), (1379, 'B'), (1759, 'D'), (1352, 'D'), (1553, 'B'), (1291, 'B'), (1551, 'C'), (545, 'C'), (1330, 'B'), (1183, 'C'), (1366, 'C'), (1764, 'C'), (1649, 'B'), (1253, 'B'), (1647, 'C')}",421
zhi_fan,1786.0,Yes,"{(1768, 'C'), (1851, 'E'), (1833, 'D'), (1846, 'E1'), (1857, 'D'), (1873, 'G'), (1821, 'C'), (1869, 'C'), (1845, 'C'), (1867, 'C'), (1873, 'F'), (1682, 'C'), (1823, 'C'), (1847, 'C'), (1825, 'C'), (1794, 'C'), (1805, 'C'), (1837, 'D'), (1816, 'C'), (1838, 'C'), (1778, 'B'), (1864, 'C'), (1818, 'C'), (1811, 'E'), (1844, 'C'), (1831, 'C'), (1820, 'C'), (1809, 'C'), (1857, 'E'), (1863, 'D'), (1872, 'E'), (1850, 'G'), (1842, 'C'), (1772, 'D'), (1879, 'C'), (1850, 'F'), (1758, 'C'), (1870, 'C'), (1851, 'D'), (1839, 'C'), (1826, 'C'), (1855, 'C1'), (1840, 'D'), (1862, 'D'), (1804, 'C'), (1795, 'C'), (1844, 'D'), (1858, 'B'), (1790, 'E'), (1788, 'C'), (1810, 'C')}",51
Amazing__,1897.0,Yes,"{(1754, 'C2'), (1833, 'D'), (1660, 'C'), (1649, 'C'), (1726, 'C'), (1692, 'G'), (1847, 'C'), (1609, 'C'), (1650, 'D'), (1717, 'C'), (1679, 'C'), (1722, 'G'), (1604, 'C'), (1705, 'C'), (1732, 'D1'), (1749, 'C'), (1711, 'C'), (1788, 'C'), (1579, 'C'), (1684, 'C'), (1673, 'C'), (1739, 'C'), (1740, 'D'), (1631, 'C'), (1818, 'C'), (1569, 'C'), (1701, 'C'), (1676, 'G'), (1742, 'F'), (1754, 'C1'), (1654, 'C'), (1790, 'E'), (1748, 'B'), (1737, 'B'), (1735, 'C'), (1733, 'C'), (1638, 'C'), (1682, 'C'), (1676, 'H2'), (1737, 'C'), (1675, 'E'), (1676, 'H1'), (1690, 'E'), (1659, 'B'), (1692, 'F'), (1733, 'D1'), (1750, 'C'), (1644, 'C'), (1661, 'B'), (1659, 'C'), (1579, 'D'), (1594, 'E1'), (1617, 'C'), (1606, 'C'), (1738, 'C'), (1740, 'C'), (1736, 'C1'), (1795, 'C'), (1691, 'C'), (1746, 'C'), (1693, 'A'), (1651, 'C'), (1706, 'C'), (1574, 'C'), (1629, 'C'), (1719, 'C'), (1703, 'F'), (1668, 'C'), (1721, 'C'), (1742, 'G'), (1591, 'C'), (1670, 'C'), (1618, 'D'), (1607, 'D'), (1676, 'F'), (1675, 'D'), (1741, 'D'), (1698, 'C'), (1649, 'B'), (1647, 'C')}",80
Romiros,1867.0,Yes,"{(1313, 'C1'), (1766, 'C'), (1077, 'C'), (1515, 'C'), (1253, 'C'), (1726, 'C'), (1249, 'C1'), (460, 'B'), (1299, 'A'), (1519, 'C'), (1609, 'C'), (702, 'B'), (1650, 'D'), (1538, 'F'), (1399, 'D'), (1838, 'C'), (1573, 'B'), (1492, 'C'), (702, 'C'), (858, 'C'), (1506, 'D'), (1549, 'C'), (1311, 'C'), (1839, 'C'), (609, 'C'), (1711, 'B'), (1840, 'D'), (1272, 'D'), (1328, 'B'), (1407, 'B'), (1101, 'B'), (1711, 'C'), (1339, 'C'), (1471, 'C'), (1579, 'C'), (1207, 'C'), (1419, 'D2'), (1144, 'D'), (1249, 'B2'), (1101, 'C'), (1473, 'C'), (1367, 'C'), (1805, 'C'), (1360, 'E'), (1740, 'D'), (1631, 'C'), (698, 'A'), (1569, 'C'), (1463, 'B'), (1701, 'C'), (550, 'C'), (1294, 'C'), (1256, 'B'), (761, 'C'), (1385, 'D'), (1374, 'D'), (1307, 'C'), (1786, 'B'), (1652, 'C'), (1562, 'C'), (884, 'C'), (1401, 'C'), (1234, 'B2'), (1547, 'D'), (1203, 'C'), (1296, 'D'), (1790, 'E'), (1737, 'B'), (1365, 'B'), (1114, 'B'), (991, 'C'), (1552, 'B'), (1486, 'B'), (1560, 'D'), (1454, 'D'), (1165, 'C'), (1638, 'C'), (1616, 'C'), (1682, 'C'), (1365, 'C'), (1490, 'E'), (1697, 'C'), (1659, 'B'), (1287, 'B'), (1249, 'C2'), (1487, 'D'), (1499, 'C'), (1154, 'D'), (1141, 'D'), (1831, 'C'), (1076, 'C'), (1197, 'C'), (1476, 'B'), (1579, 'D'), (415, 'B'), (1408, 'C'), (1555, 'B'), (1462, 'E1'), (1594, 'E1'), (1646, 'C'), (103719, 'J'), (1278, 'B'), (1155, 'C'), (1617, 'C'), (1606, 'C'), (1409, 'D'), (1203, 'E'), (1421, 'C'), (1555, 'C'), (415, 'C'), (1493, 'B'), (1611, 'D'), (1740, 'C'), (1368, 'C'), (1360, 'D'), (1426, 'D'), (1133, 'D'), (1157, 'C1'), (1561, 'B'), (1759, 'E'), (1176, 'C'), (1521, 'B'), (103433, 'A'), (1691, 'C'), (1612, 'C'), (1256, 'D'), (1005, 'D'), (1196, 'D1'), (1585, 'C'), (1561, 'C'), (1323, 'B'), (489, 'C'), (1706, 'C'), (1096, 'B'), (1389, 'C'), (1400, 'C'), (1216, 'D'), (1490, 'F'), (515, 'C'), (1324, 'D'), (1719, 'C'), (940, 'C'), (1615, 'B'), (978, 'D'), (1213, 'D1'), (1602, 'C'), (1668, 'C'), (1296, 'C'), (1283, 'C'), (1157, 'B'), (1417, 'C'), (1379, 'B'), (1538, 'C'), (1721, 'C'), (1618, 'D'), (1419, 'C'), (1551, 'C'), (1234, 'C'), (545, 'C'), (1513, 'B'), (1366, 'C'), (1741, 'D'), (1487, 'C'), (1698, 'C'), (1263, 'D'), (985, 'C'), (1141, 'C'), (1506, 'E')}",168
27_Numara,1797.0,Yes,"{(1754, 'C2'), (1800, 'E1'), (1851, 'E'), (1833, 'D'), (1767, 'D'), (1857, 'D'), (1766, 'C'), (1746, 'C'), (1823, 'C'), (1829, 'F'), (1676, 'H1'), (1825, 'C'), (1847, 'C'), (1765, 'K'), (1761, 'C'), (1794, 'C'), (1559, 'D1'), (1837, 'D'), (977, 'E'), (1800, 'E2'), (1725, 'G'), (1750, 'C'), (1838, 'C'), (1778, 'B'), (1864, 'C'), (1774, 'C'), (1866, 'B'), (1534, 'C'), (334, 'B'), (1857, 'E'), (1863, 'D'), (248, 'B'), (35, 'C'), (1850, 'G'), (1771, 'B'), (1850, 'F'), (1758, 'C'), (1773, 'E'), (514, 'B'), (1749, 'C'), (1786, 'B'), (1742, 'F'), (1855, 'C1'), (107, 'A'), (120, 'F'), (496, 'B'), (1526, 'B'), (166, 'E'), (1840, 'D'), (1862, 'D'), (1741, 'D'), (1754, 'C1'), (1817, 'A'), (1762, 'C'), (468, 'A'), (1740, 'C'), (580, 'C'), (409, 'H')}",58
QH.hqh,1744.0,Yes,"{(1873, 'G'), (1691, 'C'), (1682, 'C'), (1675, 'E'), (1860, 'C'), (1673, 'C'), (1609, 'C'), (1526, 'C1'), (1844, 'C'), (1879, 'C'), (1670, 'C'), (1870, 'C'), (1604, 'C'), (1826, 'C'), (1526, 'B'), (1675, 'D'), (1741, 'D'), (1611, 'D'), (1844, 'D')}",19
ibrm,1710.0,Yes,"{(1313, 'C1'), (1768, 'C'), (1851, 'E'), (1833, 'D'), (1766, 'C'), (1821, 'C'), (1143, 'C'), (1605, 'C'), (1649, 'C'), (1326, 'D1'), (1332, 'C'), (1829, 'F'), (1692, 'G'), (1860, 'C'), (1847, 'C'), (1825, 'C'), (1526, 'C1'), (1717, 'C'), (1728, 'C'), (1838, 'C'), (1866, 'B'), (1809, 'C'), (1338, 'A'), (1536, 'C'), (1863, 'D'), (1857, 'E'), (847, 'A'), (1772, 'D'), (1879, 'C'), (1604, 'C'), (1705, 'C'), (1732, 'D1'), (1694, 'C'), (1839, 'C'), (1826, 'C'), (455, 'A'), (1840, 'D'), (1245, 'C'), (1844, 'D'), (1858, 'B'), (1788, 'C'), (1471, 'C'), (1237, 'B'), (1846, 'E1'), (1767, 'D'), (1857, 'D'), (1873, 'G'), (1418, 'C'), (1869, 'C'), (1845, 'C'), (839, 'C'), (1673, 'C'), (1765, 'K'), (1556, 'B'), (1805, 'C'), (1794, 'C'), (550, 'B'), (34, 'C'), (1547, 'E'), (1553, 'D'), (1792, 'C'), (1740, 'D'), (1541, 'C'), (698, 'A'), (1818, 'C'), (1811, 'E'), (713, 'A'), (550, 'C'), (1791, 'F'), (1676, 'G'), (802, 'J'), (1771, 'B'), (1851, 'D'), (1815, 'A'), (1348, 'B'), (1786, 'B'), (1282, 'B1'), (1775, 'B'), (1742, 'F'), (580, 'B'), (699, 'C'), (1776, 'L'), (1817, 'A'), (1547, 'D'), (1667, 'A'), (580, 'C'), (1790, 'E'), (1546, 'C'), (1748, 'B'), (1552, 'B'), (1800, 'E1'), (1733, 'C'), (1682, 'C'), (1676, 'H2'), (1873, 'F'), (1675, 'E'), (1814, 'C'), (1676, 'H1'), (1559, 'D1'), (1807, 'E'), (1393, 'B'), (545, 'D'), (1459, 'B'), (1690, 'E'), (1753, 'A2'), (1195, 'C'), (1692, 'F'), (1750, 'C'), (982, 'C'), (1816, 'C'), (1778, 'B'), (1844, 'C'), (1076, 'C'), (1831, 'C'), (1420, 'C1'), (1820, 'C'), (550, 'A'), (1760, 'F'), (1621, 'B'), (1850, 'G'), (4, 'C'), (1106, 'B'), (1738, 'C'), (893, 'C'), (1634, 'B'), (855, 'B'), (1855, 'C1'), (1862, 'D'), (1740, 'C'), (1736, 'C1'), (1795, 'C'), (1561, 'B'), (1810, 'C'), (276, 'C'), (1759, 'E'), (1624, 'D'), (1416, 'A'), (1691, 'C'), (25, 'A'), (1746, 'C'), (1823, 'C'), (1867, 'C'), (1561, 'C'), (1774, 'B'), (1096, 'B'), (489, 'C'), (1753, 'A1'), (1761, 'C'), (1446, 'A'), (1837, 'D'), (1800, 'E2'), (1719, 'C'), (1774, 'C'), (1864, 'C'), (1404, 'A'), (1602, 'C'), (755, 'C'), (279, 'B'), (2, 'A'), (429, 'A'), (1703, 'F'), (1789, 'C'), (862, 'B'), (1872, 'E'), (1538, 'C'), (1352, 'D'), (1842, 'C'), (1742, 'G'), (1670, 'C'), (1607, 'D'), (1850, 'F'), (1870, 'C'), (191, 'A'), (1551, 'C'), (1676, 'F'), (479, 'C'), (1234, 'C'), (1513, 'B'), (545, 'C'), (1366, 'C'), (1675, 'D'), (1804, 'C'), (1741, 'D'), (1487, 'C'), (1698, 'C'), (1263, 'D'), (1370, 'C'), (1764, 'C'), (1649, 'B'), (520, 'B'), (1647, 'C')}",191
Anonymous31416,1847.0,Yes,"{(1517, 'C'), (1833, 'D'), (1515, 'C'), (1649, 'C'), (1847, 'C'), (687, 'A'), (1650, 'D'), (1399, 'D'), (1744, 'E1'), (1838, 'C'), (1043, 'C'), (1498, 'B'), (1373, 'C'), (1749, 'C'), (1839, 'C'), (1711, 'B'), (437, 'C'), (1858, 'B'), (888, 'C'), (1579, 'C'), (1473, 'C'), (839, 'C'), (1673, 'C'), (1556, 'B'), (1547, 'E'), (103, 'B'), (1631, 'C'), (1452, 'B'), (1463, 'B'), (1505, 'C'), (356, 'A'), (1676, 'G'), (1385, 'D'), (1758, 'C'), (1562, 'C'), (1742, 'F'), (1654, 'C'), (1737, 'B'), (1114, 'B'), (1735, 'C'), (1552, 'B'), (1800, 'E1'), (1638, 'C'), (1676, 'H2'), (1737, 'C'), (1649, 'B'), (1676, 'H1'), (414, 'B'), (1559, 'D1'), (1753, 'A2'), (1690, 'E'), (1487, 'D'), (1750, 'C'), (1644, 'C'), (1516, 'B'), (1714, 'E'), (1542, 'B'), (1646, 'C'), (4, 'C'), (1606, 'C'), (1628, 'A'), (1634, 'B'), (1372, 'B'), (1611, 'D'), (1736, 'C1'), (977, 'D'), (1352, 'F'), (1304, 'C'), (1372, 'C'), (1561, 'B'), (670, 'C'), (1521, 'B'), (1624, 'D'), (1548, 'A'), (1746, 'C'), (1561, 'C'), (1651, 'C'), (1706, 'C'), (1837, 'D'), (1800, 'E2'), (598, 'B'), (1710, 'A'), (1615, 'B'), (1742, 'G'), (1670, 'C'), (1607, 'D'), (1648, 'A'), (1870, 'C'), (1676, 'F'), (1551, 'C'), (1029, 'A'), (1741, 'D'), (1487, 'C'), (1551, 'B2'), (1753, 'A1'), (1647, 'C')}",96
